datetime,season,PM_City Station,PM_5th Middle School,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,PM_Average
2013-10-30 14:00:00,3.0,90.0,,90.0,17.4,51.0,1007.1,28.6,NE,4.6,0.0,0.0,90.0
2013-10-30 15:00:00,3.0,100.0,,100.0,16.4,49.0,1006.5,28.2,NE,5.7,0.0,0.0,100.0
2013-10-30 16:00:00,3.0,109.0,,109.0,17.8,57.0,1006.5,27.1,SE,1.0,0.0,0.0,109.0
2013-10-30 17:00:00,3.0,127.0,,127.0,17.2,58.0,1006.7,26.2,SE,2.3,0.0,0.0,127.0
2013-10-30 18:00:00,3.0,139.0,,139.0,18.7,74.0,1006.9,23.7,NW,1.1,0.0,0.0,139.0
2013-10-30 19:00:00,3.0,145.0,,145.0,19.7,88.0,1007.5,21.8,NW,2.9,0.0,0.0,145.0
2013-10-30 20:00:00,3.0,115.0,,115.0,19.0,90.0,1008.5,20.7,NW,4.2,0.0,0.0,115.0
2013-10-30 21:00:00,3.0,68.0,,68.0,18.6,90.0,1009.1,20.3,NW,5.6,0.0,0.0,68.0
2013-10-30 22:00:00,3.0,67.0,,67.0,18.5,92.0,1009.5,19.9,NW,6.9,0.0,0.0,67.0
2013-10-30 23:00:00,3.0,59.0,,59.0,18.7,96.0,1009.9,19.4,NW,8.4,0.0,0.0,59.0
2013-10-31 00:00:00,3.0,73.0,,73.0,18.5,96.0,1009.7,19.2,NE,1.1,0.0,0.0,73.0
2013-10-31 01:00:00,3.0,79.0,,79.0,18.7,98.0,1009.6,19.1,NW,1.5,0.0,0.0,79.0
2013-10-31 02:00:00,3.0,81.0,,81.0,18.6,98.0,1009.1,19.0,NW,3.0,0.0,0.0,81.0
2013-10-31 03:00:00,3.0,81.0,,81.0,18.5,98.0,1008.8,18.9,NW,4.2,0.0,0.0,81.0
2013-10-31 04:00:00,3.0,73.0,,73.0,18.5,99.0,1009.0,18.7,NW,6.2,0.0,0.0,73.0
2013-10-31 05:00:00,3.0,75.0,,75.0,18.3,99.0,1008.9,18.5,NW,8.0,0.0,0.0,75.0
2013-10-31 06:00:00,3.0,84.0,,84.0,18.2,99.0,1009.4,18.4,NW,9.9,0.0,0.0,84.0
2013-10-31 07:00:00,3.0,78.0,,78.0,18.1,99.0,1010.1,18.3,NW,11.1,0.0,0.0,78.0
2013-10-31 08:00:00,3.0,85.0,,85.0,19.4,98.0,1010.6,19.8,NW,12.4,0.0,0.0,85.0
2013-10-31 09:00:00,3.0,79.0,,79.0,20.1,81.0,1011.1,23.6,NW,13.1,0.0,0.0,79.0
2013-10-31 10:00:00,3.0,87.0,,87.0,18.5,63.0,1010.8,26.1,NE,2.6,0.0,0.0,87.0
2013-10-31 11:00:00,3.0,90.0,,90.0,17.9,56.0,1010.0,27.5,NE,4.0,0.0,0.0,90.0
2013-10-31 12:00:00,3.0,87.0,,87.0,16.8,50.0,1008.9,28.3,SE,1.9,0.0,0.0,87.0
2013-10-31 13:00:00,3.0,67.0,,67.0,15.2,43.0,1007.6,29.1,SE,3.3,0.0,0.0,67.0
2013-10-31 14:00:00,3.0,58.0,,58.0,14.9,42.0,1006.7,29.2,SE,5.2,0.0,0.0,58.0
2013-10-31 15:00:00,3.0,45.0,,45.0,15.5,43.0,1006.3,29.4,NE,3.7,0.0,0.0,45.0
2013-10-31 16:00:00,3.0,48.0,,48.0,15.6,44.0,1006.2,29.1,NE,4.7,0.0,0.0,48.0
2013-10-31 17:00:00,3.0,60.0,,60.0,16.4,49.0,1006.1,28.2,NE,6.8,0.0,0.0,60.0
2013-10-31 18:00:00,3.0,62.0,,62.0,18.7,68.0,1006.5,25.1,NW,1.3,0.0,0.0,62.0
2013-10-31 19:00:00,3.0,74.0,,74.0,20.2,86.0,1006.9,22.7,NW,3.2,0.0,0.0,74.0
2013-10-31 20:00:00,3.0,89.0,,89.0,19.7,90.0,1007.9,21.5,NW,5.3,0.0,0.0,89.0
2013-10-31 21:00:00,3.0,92.0,,92.0,19.7,92.0,1008.2,21.1,NE,2.3,0.0,0.0,92.0
2013-10-31 22:00:00,3.0,95.0,,95.0,19.4,94.0,1008.3,20.4,NW,2.2,0.0,0.0,95.0
2013-10-31 23:00:00,3.0,120.0,,120.0,19.0,93.0,1008.2,20.2,NW,4.2,0.0,0.0,120.0
2013-11-01 00:00:00,3.0,84.0,,84.0,18.9,92.0,1008.2,20.3,cv,0.0,0.0,0.0,84.0
2013-11-01 01:00:00,3.0,105.0,,105.0,18.7,95.0,1008.1,19.6,NW,1.5,0.0,0.0,105.0
2013-11-01 02:00:00,3.0,108.0,,108.0,18.6,97.0,1007.7,19.1,NW,3.0,0.0,0.0,108.0
2013-11-01 03:00:00,3.0,99.0,,99.0,18.5,98.0,1007.5,18.9,NW,5.7,0.0,0.0,99.0
2013-11-01 04:00:00,3.0,110.0,,110.0,18.5,99.0,1007.2,18.7,NW,7.7,0.0,0.0,110.0
2013-11-01 05:00:00,3.0,114.0,,114.0,18.4,99.0,1007.1,18.6,NE,1.6,0.0,0.0,114.0
2013-11-01 06:00:00,3.0,95.0,,95.0,18.3,99.0,1007.7,18.5,NW,1.2,0.0,0.0,95.0
2013-11-01 07:00:00,3.0,91.0,,91.0,17.4,93.0,1008.0,18.6,NW,2.5,0.0,0.0,91.0
2013-11-01 08:00:00,3.0,84.0,,84.0,17.6,77.0,1008.7,21.9,NW,4.5,0.0,0.0,84.0
2013-11-01 09:00:00,3.0,90.0,,90.0,17.9,70.0,1009.0,23.7,NW,7.7,0.0,0.0,90.0
2013-11-01 10:00:00,3.0,92.0,,92.0,17.1,59.0,1008.9,25.8,NW,11.8,0.0,0.0,92.0
2013-11-01 11:00:00,3.0,92.0,,92.0,17.6,56.0,1008.3,27.2,NW,14.6,0.0,0.0,92.0
2013-11-01 12:00:00,3.0,80.0,,80.0,16.8,50.0,1007.3,28.2,NE,2.3,0.0,0.0,80.0
2013-11-01 13:00:00,3.0,74.0,,74.0,16.3,47.0,1006.1,28.8,NE,3.3,0.0,0.0,74.0
2013-11-01 14:00:00,3.0,71.0,,71.0,15.7,45.0,1004.9,28.9,NW,1.6,0.0,0.0,71.0
2013-11-01 15:00:00,3.0,56.0,,56.0,15.8,44.0,1004.3,29.4,NE,2.5,0.0,0.0,56.0
2013-11-01 16:00:00,3.0,51.0,,51.0,16.2,44.0,1003.8,29.8,NW,1.8,0.0,0.0,51.0
2013-11-01 17:00:00,3.0,77.0,,77.0,16.6,49.0,1003.8,28.4,NW,4.3,0.0,0.0,77.0
2013-11-01 18:00:00,3.0,83.0,,83.0,18.9,70.0,1004.2,24.8,NW,5.9,0.0,0.0,83.0
2013-11-01 19:00:00,3.0,74.0,,74.0,19.2,83.0,1004.4,22.3,NE,2.1,0.0,0.0,74.0
2013-11-01 20:00:00,3.0,80.0,,80.0,18.7,84.0,1005.5,21.6,NW,1.1,0.0,0.0,80.0
2013-11-01 21:00:00,3.0,81.0,,81.0,18.6,86.0,1005.9,21.1,NW,2.4,0.0,0.0,81.0
2013-11-01 22:00:00,3.0,79.0,,79.0,18.7,90.0,1006.1,20.4,NW,4.7,0.0,0.0,79.0
2013-11-01 23:00:00,3.0,80.0,,80.0,18.1,82.0,1005.9,21.3,NE,2.9,0.0,0.0,80.0
2013-11-02 00:00:00,3.0,75.0,,75.0,16.9,70.0,1005.6,22.7,NE,6.9,0.0,0.0,75.0
2013-11-02 01:00:00,3.0,67.0,,67.0,16.6,69.0,1005.4,22.6,NE,11.7,0.0,0.0,67.0
2013-11-02 02:00:00,3.0,71.0,,71.0,16.1,66.0,1004.6,22.8,NE,16.6,0.0,0.0,71.0
2013-11-02 03:00:00,3.0,70.0,,70.0,15.7,65.0,1004.1,22.7,NE,21.5,0.0,0.0,70.0
2013-11-02 04:00:00,3.0,74.0,,74.0,15.8,67.0,1004.1,22.3,NW,4.8,0.0,0.0,74.0
2013-11-02 05:00:00,3.0,75.0,,75.0,16.0,69.0,1004.3,22.0,NE,5.5,0.0,0.0,75.0
2013-11-02 06:00:00,3.0,81.0,,81.0,16.0,70.0,1004.6,21.8,NE,10.6,0.0,0.0,81.0
2013-11-02 07:00:00,3.0,79.0,,79.0,16.3,71.0,1005.3,21.8,NW,5.0,0.0,0.0,79.0
2013-11-02 08:00:00,3.0,80.0,,80.0,16.7,70.0,1005.7,22.5,NW,10.0,0.0,0.0,80.0
2013-11-02 09:00:00,3.0,83.0,,83.0,17.2,66.0,1006.4,24.0,NE,3.8,0.0,0.0,83.0
2013-11-02 10:00:00,3.0,86.0,,86.0,17.9,63.0,1006.8,25.5,NE,7.5,0.0,0.0,86.0
2013-11-02 11:00:00,3.0,87.0,,87.0,17.6,60.0,1006.6,26.0,NE,11.7,0.0,0.0,87.0
2013-11-02 12:00:00,3.0,69.0,,69.0,17.5,56.0,1005.5,27.1,NE,16.3,0.0,0.0,69.0
2013-11-02 13:00:00,3.0,60.0,,60.0,17.7,52.0,1004.2,28.6,NW,5.3,0.0,0.0,60.0
2013-11-02 14:00:00,3.0,55.0,,55.0,17.6,52.0,1003.3,28.4,NW,10.0,0.0,0.0,55.0
2013-11-02 15:00:00,3.0,69.0,,69.0,18.0,55.0,1003.3,27.9,NE,4.2,0.0,0.0,69.0
2013-11-02 16:00:00,3.0,64.0,,64.0,18.5,58.0,1003.4,27.5,NW,2.3,0.0,0.0,64.0
2013-11-02 17:00:00,3.0,66.0,,66.0,18.3,61.0,1003.6,26.5,NE,2.6,0.0,0.0,66.0
2013-11-02 18:00:00,3.0,75.0,,75.0,18.7,65.0,1004.0,25.8,NE,5.4,0.0,0.0,75.0
2013-11-02 19:00:00,3.0,75.0,,75.0,18.9,67.0,1004.3,25.5,NE,9.7,0.0,0.0,75.0
2013-11-02 20:00:00,3.0,82.0,,82.0,19.1,70.0,1005.0,25.0,NE,12.4,0.0,0.0,82.0
2013-11-02 21:00:00,3.0,76.0,,76.0,19.2,73.0,1005.6,24.4,NW,2.4,0.0,0.0,76.0
2013-11-02 22:00:00,3.0,77.0,,77.0,19.2,74.0,1006.0,24.2,NE,2.9,0.0,0.0,77.0
2013-11-02 23:00:00,3.0,76.0,,76.0,17.9,69.0,1006.2,24.0,NE,6.1,0.0,0.0,76.0
2013-11-03 00:00:00,3.0,76.0,,76.0,17.6,69.0,1006.0,23.7,NE,9.0,0.0,0.0,76.0
2013-11-03 01:00:00,3.0,81.0,,81.0,17.5,69.0,1005.5,23.6,NW,4.8,0.0,0.0,81.0
2013-11-03 02:00:00,3.0,93.0,,93.0,17.5,70.0,1005.4,23.3,NE,4.0,0.0,0.0,93.0
2013-11-03 03:00:00,3.0,85.0,,85.0,17.4,71.0,1005.0,23.0,NE,10.4,0.0,0.0,85.0
2013-11-03 04:00:00,3.0,77.0,,77.0,17.5,73.0,1005.1,22.6,NE,17.0,0.0,0.0,77.0
2013-11-03 05:00:00,3.0,69.0,,69.0,17.4,75.0,1005.4,22.1,NE,20.4,0.0,0.0,69.0
2013-11-03 06:00:00,3.0,59.0,,59.0,17.2,75.0,1005.7,21.9,NW,6.8,0.0,0.0,59.0
2013-11-03 07:00:00,3.0,74.0,,74.0,17.0,74.0,1006.5,21.9,NE,5.2,0.0,0.0,74.0
2013-11-03 08:00:00,3.0,79.0,,79.0,17.4,71.0,1007.2,23.0,NE,12.6,0.0,0.0,79.0
2013-11-03 09:00:00,3.0,89.0,,89.0,17.4,66.0,1007.5,24.2,NW,7.1,0.0,0.0,89.0
2013-11-03 10:00:00,3.0,94.0,,94.0,17.6,61.0,1008.0,25.7,NE,5.8,0.0,0.0,94.0
2013-11-03 11:00:00,3.0,93.0,,93.0,17.6,61.0,1007.7,25.7,NE,8.7,0.0,0.0,93.0
2013-11-03 12:00:00,3.0,88.0,,88.0,18.3,58.0,1006.7,27.3,NE,13.4,0.0,0.0,88.0
2013-11-03 13:00:00,3.0,87.0,,87.0,18.4,57.0,1005.8,27.7,NE,18.1,0.0,0.0,87.0
2013-11-03 14:00:00,3.0,83.0,,83.0,18.7,54.0,1005.0,29.0,NE,22.4,0.0,0.0,83.0
2013-11-03 15:00:00,3.0,73.0,,73.0,17.9,54.0,1004.7,28.1,NE,25.4,0.0,0.0,73.0
2013-11-03 16:00:00,3.0,64.0,,64.0,18.2,56.0,1005.0,27.8,NE,28.7,0.0,0.0,64.0
2013-11-03 17:00:00,3.0,59.0,,59.0,18.4,58.0,1005.3,27.4,NE,31.2,0.0,0.0,59.0
2013-11-03 18:00:00,3.0,65.0,,65.0,18.5,63.0,1005.7,26.1,NE,34.5,0.0,0.0,65.0
2013-11-03 19:00:00,3.0,67.0,,67.0,18.0,64.0,1006.4,25.3,NE,38.2,0.0,0.0,67.0
2013-11-03 20:00:00,3.0,63.0,,63.0,17.1,64.0,1007.1,24.4,NW,3.8,0.0,0.0,63.0
2013-11-03 21:00:00,3.0,74.0,,74.0,16.7,65.0,1008.2,23.7,NE,3.3,0.0,0.0,74.0
2013-11-03 22:00:00,3.0,70.0,,70.0,16.3,67.0,1009.2,22.8,NE,7.0,0.0,0.0,70.0
2013-11-03 23:00:00,3.0,69.0,,69.0,16.1,67.0,1009.4,22.6,NW,5.2,0.0,0.0,69.0
2013-11-04 00:00:00,3.0,59.0,,59.0,16.2,68.0,1009.2,22.4,NE,3.4,0.0,0.0,59.0
2013-11-04 01:00:00,3.0,64.0,,64.0,16.1,68.0,1008.9,22.3,NE,9.6,0.0,0.0,64.0
2013-11-04 02:00:00,3.0,61.0,,61.0,15.9,68.0,1008.9,22.1,NE,13.9,0.0,0.0,61.0
2013-11-04 03:00:00,3.0,65.0,,65.0,15.7,69.0,1008.7,21.7,NE,17.4,0.0,0.0,65.0
2013-11-04 04:00:00,3.0,61.0,,61.0,15.8,70.0,1008.7,21.5,NE,21.0,0.0,0.0,61.0
2013-11-04 05:00:00,3.0,67.0,,67.0,15.8,71.0,1009.0,21.3,NE,23.9,0.0,0.0,67.0
2013-11-04 06:00:00,3.0,69.0,,69.0,15.6,69.0,1009.7,21.6,NE,27.7,0.0,0.0,69.0
2013-11-04 07:00:00,3.0,67.0,,67.0,15.6,69.0,1010.3,21.6,NE,30.9,0.0,0.0,67.0
2013-11-04 08:00:00,3.0,76.0,,76.0,15.7,69.0,1010.9,21.7,NE,33.7,0.0,0.0,76.0
2013-11-04 09:00:00,3.0,71.0,,71.0,16.6,71.0,1011.5,22.1,NE,36.0,0.0,0.0,71.0
2013-11-04 10:00:00,3.0,72.0,,72.0,16.4,67.0,1011.8,22.9,NE,40.4,0.0,0.0,72.0
2013-11-04 11:00:00,3.0,69.0,,69.0,17.0,68.0,1011.8,23.3,NE,43.9,0.0,0.0,69.0
2013-11-04 12:00:00,3.0,71.0,,71.0,16.7,63.0,1011.0,24.2,NE,47.4,0.0,0.0,71.0
2013-11-04 13:00:00,3.0,70.0,,70.0,17.0,63.0,1010.3,24.6,NE,50.8,0.0,0.0,70.0
2013-11-04 14:00:00,3.0,69.0,,69.0,17.0,63.0,1009.6,24.5,NE,55.0,0.0,0.0,69.0
2013-11-04 15:00:00,3.0,65.0,,65.0,17.3,63.0,1009.2,24.9,NW,4.9,0.0,0.0,65.0
2013-11-04 16:00:00,3.0,66.0,,66.0,17.2,66.0,1009.2,24.0,NE,4.1,0.0,0.0,66.0
2013-11-04 17:00:00,3.0,61.0,,61.0,16.7,66.0,1009.8,23.5,NE,7.9,0.0,0.0,61.0
2013-11-04 18:00:00,3.0,69.0,,69.0,16.4,67.0,1010.0,22.9,NE,10.4,0.0,0.0,69.0
2013-11-04 19:00:00,3.0,63.0,,63.0,16.4,68.0,1010.5,22.7,NE,12.3,0.0,0.0,63.0
2013-11-04 20:00:00,3.0,93.0,,93.0,16.6,70.0,1011.3,22.4,NE,14.1,0.0,0.0,93.0
2013-11-04 21:00:00,3.0,62.0,,62.0,17.0,74.0,1011.6,21.9,NE,15.7,0.0,0.0,62.0
2013-11-04 22:00:00,3.0,52.0,,52.0,17.4,75.0,1012.0,22.1,NE,17.8,0.0,0.0,52.0
2013-11-04 23:00:00,3.0,57.0,,57.0,16.8,72.0,1012.1,22.1,NE,19.8,0.0,0.0,57.0
2013-11-05 00:00:00,3.0,48.0,,48.0,16.6,72.0,1012.0,21.9,NE,21.4,0.0,0.0,48.0
2013-11-05 01:00:00,3.0,56.0,,56.0,17.3,79.0,1011.7,21.1,NW,2.1,0.0,0.0,56.0
2013-11-05 02:00:00,3.0,60.0,,60.0,17.2,79.0,1011.3,21.0,NE,2.4,0.0,0.0,60.0
2013-11-05 03:00:00,3.0,66.0,,66.0,16.8,78.0,1011.0,20.8,NW,2.3,0.0,0.0,66.0
2013-11-05 04:00:00,3.0,71.0,,71.0,17.3,83.0,1011.0,20.3,NE,1.2,0.0,0.0,71.0
2013-11-05 05:00:00,3.0,77.0,,77.0,17.8,94.0,1010.9,18.8,NW,3.7,1.2,1.2,77.0
2013-11-05 06:00:00,3.0,77.0,,77.0,18.0,98.0,1011.4,18.4,NE,2.2,0.4,1.6,77.0
2013-11-05 07:00:00,3.0,79.0,,79.0,18.1,97.0,1012.0,18.6,NE,5.6,0.0,0.0,79.0
2013-11-05 08:00:00,3.0,77.0,,77.0,18.2,95.0,1012.7,19.1,NE,8.5,0.0,0.0,77.0
2013-11-05 09:00:00,3.0,87.0,,87.0,18.6,96.0,1013.3,19.3,NE,10.3,0.4,0.4,87.0
2013-11-05 10:00:00,3.0,91.0,,91.0,18.7,98.0,1013.7,19.1,NW,2.0,4.0,4.4,91.0
2013-11-05 11:00:00,3.0,70.0,,70.0,19.3,99.0,1013.5,19.5,NW,4.2,4.1,8.5,70.0
2013-11-05 12:00:00,3.0,63.0,,63.0,19.1,98.0,1012.7,19.5,NW,6.4,1.5,10.0,63.0
2013-11-05 13:00:00,3.0,51.0,,51.0,19.4,98.0,1011.6,19.8,NW,9.7,0.2,10.2,51.0
2013-11-05 14:00:00,3.0,67.0,,67.0,19.6,95.0,1010.9,20.5,NW,11.4,0.0,0.0,67.0
2013-11-05 15:00:00,3.0,59.0,,59.0,19.6,93.0,1010.3,20.8,NE,3.2,0.0,0.0,59.0
2013-11-05 16:00:00,3.0,65.0,,65.0,19.1,93.0,1010.1,20.3,NW,3.2,0.0,0.0,65.0
2013-11-05 17:00:00,3.0,72.0,,72.0,19.0,94.0,1010.2,20.0,NW,6.5,0.0,0.0,72.0
2013-11-05 18:00:00,3.0,58.0,,58.0,18.7,95.0,1010.4,19.6,NE,3.7,0.0,0.0,58.0
2013-11-05 19:00:00,3.0,65.0,,65.0,18.8,96.0,1010.8,19.5,NE,7.3,0.0,0.0,65.0
2013-11-05 20:00:00,3.0,61.0,,61.0,18.8,96.0,1011.4,19.5,NW,2.8,0.0,0.0,61.0
2013-11-05 21:00:00,3.0,69.0,,69.0,18.8,96.0,1011.9,19.5,NE,2.5,0.0,0.0,69.0
2013-11-05 22:00:00,3.0,55.0,,55.0,18.7,95.0,1012.3,19.6,NW,1.8,0.0,0.0,55.0
2013-11-05 23:00:00,3.0,60.0,,60.0,18.8,96.0,1012.1,19.5,NW,4.5,0.0,0.0,60.0
2013-11-06 00:00:00,3.0,55.0,,55.0,18.6,96.0,1011.6,19.3,NW,8.4,0.0,0.0,55.0
2013-11-06 01:00:00,3.0,60.0,,60.0,18.4,95.0,1011.3,19.3,NW,11.4,0.0,0.0,60.0
2013-11-06 02:00:00,3.0,53.0,,53.0,18.5,95.0,1010.6,19.4,NW,15.1,0.0,0.0,53.0
2013-11-06 03:00:00,3.0,55.0,,55.0,18.5,93.0,1010.6,19.7,NW,18.6,0.0,0.0,55.0
2013-11-06 04:00:00,3.0,55.0,,55.0,18.5,92.0,1010.4,19.9,NW,21.3,0.0,0.0,55.0
2013-11-06 05:00:00,3.0,47.0,,47.0,18.4,94.0,1010.5,19.4,NW,23.3,0.0,0.0,47.0
2013-11-06 06:00:00,3.0,53.0,,53.0,18.5,93.0,1011.2,19.7,NW,26.7,0.0,0.0,53.0
2013-11-06 07:00:00,3.0,59.0,,59.0,18.6,93.0,1011.7,19.8,NW,29.3,0.0,0.0,59.0
2013-11-06 08:00:00,3.0,56.0,,56.0,18.6,88.0,1012.2,20.7,NE,3.9,0.0,0.0,56.0
2013-11-06 09:00:00,3.0,57.0,,57.0,19.5,82.0,1012.6,22.8,NE,6.5,0.0,0.0,57.0
2013-11-06 10:00:00,3.0,43.0,,43.0,18.8,73.0,1012.8,24.0,NE,8.2,0.0,0.0,43.0
2013-11-06 11:00:00,3.0,47.0,,47.0,19.5,71.0,1012.2,25.2,NE,10.3,0.0,0.0,47.0
2013-11-06 12:00:00,3.0,48.0,,48.0,19.0,63.0,1011.2,26.7,NE,14.4,0.0,0.0,48.0
2013-11-06 13:00:00,3.0,49.0,,49.0,19.5,63.0,1010.0,27.2,NE,17.3,0.0,0.0,49.0
2013-11-06 14:00:00,3.0,46.0,,46.0,19.5,62.0,1009.1,27.5,NE,19.6,0.0,0.0,46.0
2013-11-06 15:00:00,3.0,42.0,,42.0,19.3,61.0,1008.4,27.5,NW,1.7,0.0,0.0,42.0
2013-11-06 16:00:00,3.0,43.0,,43.0,19.3,59.0,1008.5,28.1,NE,3.1,0.0,0.0,43.0
2013-11-06 17:00:00,3.0,42.0,,42.0,18.9,62.0,1008.8,26.8,NW,2.3,0.0,0.0,42.0
2013-11-06 18:00:00,3.0,48.0,,48.0,20.1,77.0,1009.1,24.4,NW,3.7,0.0,0.0,48.0
2013-11-06 19:00:00,3.0,48.0,,48.0,20.5,91.0,1009.5,22.1,NW,5.4,0.0,0.0,48.0
2013-11-06 20:00:00,3.0,62.0,,62.0,20.4,94.0,1010.2,21.5,NE,1.0,0.0,0.0,62.0
2013-11-06 21:00:00,3.0,61.0,,61.0,20.3,96.0,1010.9,21.0,NW,1.7,0.0,0.0,61.0
2013-11-06 22:00:00,3.0,65.0,,65.0,19.7,96.0,1010.9,20.4,NW,3.4,0.0,0.0,65.0
2013-11-06 23:00:00,3.0,53.0,,53.0,19.5,96.0,1010.5,20.2,NW,5.5,0.0,0.0,53.0
2013-11-07 00:00:00,3.0,56.0,,56.0,19.7,92.0,1010.2,21.1,NW,7.3,0.0,0.0,56.0
2013-11-07 01:00:00,3.0,54.0,,54.0,19.1,90.0,1009.9,20.8,NW,9.3,0.0,0.0,54.0
2013-11-07 02:00:00,3.0,51.0,,51.0,19.0,89.0,1009.5,20.9,NW,10.5,0.0,0.0,51.0
2013-11-07 03:00:00,3.0,54.0,,54.0,18.7,93.0,1009.5,19.9,NW,13.4,0.0,0.0,54.0
2013-11-07 04:00:00,3.0,46.0,,46.0,18.5,88.0,1009.5,20.6,NW,14.9,0.0,0.0,46.0
2013-11-07 05:00:00,3.0,58.0,,58.0,18.3,93.0,1009.6,19.5,NW,18.0,0.0,0.0,58.0
2013-11-07 06:00:00,3.0,55.0,,55.0,18.2,93.0,1009.9,19.4,NW,21.3,0.0,0.0,55.0
2013-11-07 07:00:00,3.0,59.0,,59.0,18.2,94.0,1010.9,19.2,NW,22.2,0.0,0.0,59.0
2013-11-07 08:00:00,3.0,68.0,,68.0,18.2,87.0,1011.4,20.5,NW,24.9,0.0,0.0,68.0
2013-11-07 09:00:00,3.0,74.0,,74.0,18.6,78.0,1011.8,22.7,NE,2.6,0.0,0.0,74.0
2013-11-07 10:00:00,3.0,72.0,,72.0,15.7,58.0,1011.9,24.6,NE,5.9,0.0,0.0,72.0
2013-11-07 11:00:00,3.0,74.0,,74.0,16.9,58.0,1011.3,25.8,NE,8.0,0.0,0.0,74.0
2013-11-07 12:00:00,3.0,72.0,,72.0,15.8,51.0,1010.2,26.8,NE,10.1,0.0,0.0,72.0
2013-11-07 13:00:00,3.0,71.0,,71.0,16.8,50.0,1008.8,28.3,NE,13.3,0.0,0.0,71.0
2013-11-07 14:00:00,3.0,61.0,,61.0,15.3,46.0,1007.8,28.0,NE,14.3,0.0,0.0,61.0
2013-11-07 15:00:00,3.0,55.0,,55.0,15.6,46.0,1007.2,28.4,NW,0.8,0.0,0.0,55.0
2013-11-07 16:00:00,3.0,42.0,,42.0,17.1,51.0,1007.0,28.2,NE,0.8,0.0,0.0,42.0
2013-11-07 17:00:00,3.0,52.0,,52.0,16.7,53.0,1007.0,27.2,NE,2.1,0.0,0.0,52.0
2013-11-07 18:00:00,3.0,79.0,,79.0,18.4,72.0,1007.3,23.8,NW,1.8,0.0,0.0,79.0
2013-11-07 19:00:00,3.0,107.0,,107.0,19.7,89.0,1007.7,21.6,NW,3.9,0.0,0.0,107.0
2013-11-07 20:00:00,3.0,116.0,,116.0,19.4,93.0,1008.5,20.6,NW,5.9,0.0,0.0,116.0
2013-11-07 21:00:00,3.0,133.0,,133.0,19.2,96.0,1009.0,19.9,NW,7.7,0.0,0.0,133.0
2013-11-07 22:00:00,3.0,98.0,,98.0,19.1,95.0,1009.5,20.0,NW,8.5,0.0,0.0,98.0
2013-11-07 23:00:00,3.0,108.0,,108.0,18.8,96.0,1009.7,19.5,NE,1.5,0.0,0.0,108.0
2013-11-08 00:00:00,3.0,81.0,,81.0,19.1,96.0,1009.5,19.8,NW,1.4,0.0,0.0,81.0
2013-11-08 01:00:00,3.0,75.0,,75.0,19.3,98.0,1009.4,19.7,NW,2.8,0.0,0.0,75.0
2013-11-08 02:00:00,3.0,71.0,,71.0,19.3,99.0,1009.4,19.5,NW,4.2,0.0,0.0,71.0
2013-11-08 03:00:00,3.0,74.0,,74.0,19.3,99.0,1009.1,19.5,NE,1.7,0.0,0.0,74.0
2013-11-08 04:00:00,3.0,83.0,,83.0,19.7,99.0,1008.8,19.9,NW,1.6,0.0,0.0,83.0
2013-11-08 05:00:00,3.0,80.0,,80.0,20.1,98.0,1008.4,20.5,NE,2.0,0.0,0.0,80.0
2013-11-08 06:00:00,3.0,92.0,,92.0,20.2,96.0,1008.9,20.9,NW,0.9,0.0,0.0,92.0
2013-11-08 07:00:00,3.0,94.0,,94.0,20.4,97.0,1009.4,20.9,NW,2.2,0.0,0.0,94.0
2013-11-08 08:00:00,3.0,102.0,,102.0,20.6,94.0,1010.1,21.7,NE,1.1,0.0,0.0,102.0
2013-11-08 09:00:00,3.0,111.0,,111.0,20.8,88.0,1010.7,22.9,SE,0.6,0.0,0.0,111.0
2013-11-08 10:00:00,3.0,102.0,,102.0,21.0,82.0,1010.6,24.3,NE,2.1,0.0,0.0,102.0
2013-11-08 11:00:00,3.0,105.0,,105.0,20.9,77.0,1010.1,25.3,cv,0.5,0.0,0.0,105.0
2013-11-08 12:00:00,3.0,114.0,,114.0,19.9,70.0,1009.1,25.8,SE,0.8,0.0,0.0,114.0
2013-11-08 13:00:00,3.0,97.0,,97.0,19.2,62.0,1007.9,27.2,NW,1.2,0.0,0.0,97.0
2013-11-08 14:00:00,3.0,79.0,,79.0,19.5,62.0,1006.8,27.5,SE,2.5,0.0,0.0,79.0
2013-11-08 15:00:00,3.0,78.0,,78.0,19.3,59.0,1006.1,28.1,NE,0.9,0.0,0.0,78.0
2013-11-08 16:00:00,3.0,55.0,,55.0,19.7,60.0,1006.0,28.2,NE,1.8,0.0,0.0,55.0
2013-11-08 17:00:00,3.0,63.0,,63.0,20.3,68.0,1006.3,26.7,NE,3.2,0.0,0.0,63.0
2013-11-08 18:00:00,3.0,66.0,,66.0,21.5,84.0,1006.7,24.4,NE,5.2,0.0,0.0,66.0
2013-11-08 19:00:00,3.0,62.0,,62.0,21.7,89.0,1007.0,23.7,NW,2.2,0.0,0.0,62.0
2013-11-08 20:00:00,3.0,70.0,,70.0,21.8,90.0,1007.6,23.6,NW,3.5,0.0,0.0,70.0
2013-11-08 21:00:00,3.0,80.0,,80.0,21.4,92.0,1007.8,22.8,NW,5.2,0.0,0.0,80.0
