datetime,season,PM_Jingan,PM_US Post,PM_Xuhui,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,PM_Average
2014-03-30 06:00:00,1,105.0,93.0,105.0,9.0,81.88,1015.0,12.0,NW,28.0,0.0,0.0,101.0
2014-03-30 07:00:00,1,87.0,77.0,84.0,9.0,81.88,1015.0,12.0,NW,31.0,0.0,0.0,82.66666666666667
2014-03-30 08:00:00,1,85.0,77.0,81.0,9.0,76.68,1016.0,13.0,NW,35.0,0.0,0.0,81.0
2014-03-30 09:00:00,1,86.0,83.0,86.0,10.0,72.04,1016.0,15.0,NW,39.0,0.0,0.0,85.0
2014-03-30 10:00:00,1,94.0,75.0,96.0,9.0,59.29,1018.0,17.0,NE,4.0,0.0,0.0,88.33333333333333
2014-03-30 11:00:00,1,82.0,74.0,92.0,8.0,52.02,1017.0,18.0,NE,9.0,0.0,0.0,82.66666666666667
2014-03-30 12:00:00,1,88.0,80.0,81.0,8.0,48.87,1017.0,19.0,NE,14.0,0.0,0.0,83.0
2014-03-30 13:00:00,1,93.0,80.0,91.0,7.0,42.9,1016.0,20.0,NE,19.0,0.0,0.0,88.0
2014-03-30 14:00:00,1,90.0,77.0,96.0,9.0,49.15,1015.0,20.0,NE,24.0,0.0,0.0,87.66666666666667
2014-03-30 15:00:00,1,84.0,78.0,87.0,9.0,49.15,1015.0,20.0,NE,28.0,0.0,0.0,83.0
2014-03-30 16:00:00,1,89.0,78.0,90.0,9.0,52.3,1015.0,19.0,NE,32.0,0.0,0.0,85.66666666666667
2014-03-30 17:00:00,1,85.0,78.0,84.0,8.0,48.87,1016.0,19.0,NE,36.0,0.0,0.0,82.33333333333333
2014-03-30 18:00:00,1,88.0,93.0,87.0,8.0,55.41,1016.0,17.0,NE,41.0,0.0,0.0,89.33333333333333
2014-03-30 19:00:00,1,103.0,116.0,111.0,8.0,59.04,1017.0,16.0,NE,46.0,0.0,0.0,110.0
2014-03-30 20:00:00,1,127.0,115.0,138.0,9.0,67.36,1017.0,15.0,NE,52.0,0.0,0.0,126.66666666666667
2014-03-30 21:00:00,1,120.0,102.0,128.0,8.0,67.15,1017.0,14.0,NE,56.0,0.0,0.0,116.66666666666667
2014-03-30 22:00:00,1,99.0,82.0,110.0,6.0,58.54,1018.0,14.0,NE,60.0,0.0,0.0,97.0
2014-03-30 23:00:00,1,,72.0,95.0,6.0,62.48,1017.0,13.0,NE,63.0,0.0,0.0,83.5
2014-03-31 00:00:00,1,76.0,67.0,82.0,5.0,58.29,1017.0,13.0,NE,66.0,0.0,0.0,75.0
2014-03-31 01:00:00,1,62.0,62.0,73.0,5.0,58.29,1017.0,13.0,NE,68.0,0.0,0.0,65.66666666666667
2014-03-31 02:00:00,1,64.0,58.0,78.0,4.0,54.35,1016.0,13.0,NE,70.0,0.0,0.0,66.66666666666667
2014-03-31 03:00:00,1,61.0,59.0,74.0,3.0,50.65,1016.0,13.0,NE,74.0,0.0,0.0,64.66666666666667
2014-03-31 04:00:00,1,53.0,49.0,66.0,2.0,47.17,1015.0,13.0,NE,78.0,0.0,0.0,56.0
2014-03-31 05:00:00,1,52.0,56.0,59.0,1.0,43.9,1015.0,13.0,NE,81.0,0.0,0.0,55.666666666666664
2014-03-31 06:00:00,1,52.0,57.0,73.0,5.0,62.24,1016.0,12.0,SE,4.0,0.0,0.0,60.666666666666664
2014-03-31 07:00:00,1,54.0,58.0,71.0,6.0,66.71,1017.0,12.0,NE,3.0,0.0,0.0,61.0
2014-03-31 08:00:00,1,51.0,55.0,61.0,5.0,58.29,1016.0,13.0,NE,7.0,0.0,0.0,55.666666666666664
2014-03-31 09:00:00,1,49.0,47.0,58.0,5.0,51.2,1017.0,15.0,SE,5.0,0.0,0.0,51.333333333333336
2014-03-31 10:00:00,1,43.0,45.0,56.0,3.0,41.73,1016.0,16.0,NE,5.0,0.0,0.0,48.0
2014-03-31 11:00:00,1,43.0,52.0,56.0,4.0,44.78,1017.0,16.0,SE,4.0,0.0,0.0,50.333333333333336
2014-03-31 12:00:00,1,49.0,54.0,58.0,6.0,51.48,1016.0,16.0,SE,8.0,0.0,0.0,53.666666666666664
2014-03-31 13:00:00,1,48.0,39.0,60.0,5.0,45.07,1015.0,17.0,SE,12.0,0.0,0.0,49.0
2014-03-31 14:00:00,1,45.0,47.0,68.0,5.0,45.07,1014.0,17.0,SE,15.0,0.0,0.0,53.333333333333336
2014-03-31 15:00:00,1,47.0,55.0,62.0,3.0,39.16,1013.0,17.0,NE,3.0,0.0,0.0,54.666666666666664
2014-03-31 16:00:00,1,58.0,55.0,60.0,5.0,45.07,1013.0,17.0,NE,6.0,0.0,0.0,57.666666666666664
2014-03-31 17:00:00,1,56.0,54.0,63.0,7.0,55.15,1014.0,16.0,NE,11.0,0.0,0.0,57.666666666666664
2014-03-31 18:00:00,1,54.0,53.0,63.0,7.0,62.71,1014.0,14.0,NE,16.0,0.0,0.0,56.666666666666664
2014-03-31 19:00:00,1,52.0,54.0,61.0,7.0,62.71,1014.0,14.0,NE,19.0,0.0,0.0,55.666666666666664
2014-03-31 20:00:00,1,50.0,49.0,59.0,8.0,67.15,1015.0,14.0,NE,23.0,0.0,0.0,52.666666666666664
2014-03-31 21:00:00,1,46.0,47.0,54.0,8.0,71.66,1016.0,13.0,SE,5.0,0.0,0.0,49.0
2014-03-31 22:00:00,1,48.0,52.0,55.0,8.0,71.66,1015.0,13.0,SE,9.0,0.0,0.0,51.666666666666664
2014-03-31 23:00:00,1,53.0,51.0,57.0,8.0,71.66,1015.0,13.0,SE,12.0,0.0,0.0,53.666666666666664
2014-04-01 00:00:00,1,52.0,47.0,,9.0,76.68,1015.0,13.0,NE,3.0,0.0,0.0,49.5
2014-04-01 01:00:00,1,52.0,51.0,,9.0,76.68,1015.0,13.0,SE,2.0,0.0,0.0,51.5
2014-04-01 02:00:00,1,54.0,59.0,62.0,9.0,76.68,1015.0,13.0,SE,5.0,0.0,0.0,58.333333333333336
2014-04-01 03:00:00,1,53.0,53.0,61.0,9.0,76.68,1014.0,13.0,NE,2.0,0.0,0.0,55.666666666666664
2014-04-01 04:00:00,1,,58.0,,9.0,76.68,1014.0,13.0,SE,2.0,0.0,0.0,58.0
2014-04-01 05:00:00,1,66.0,61.0,63.0,9.0,76.68,1014.0,13.0,cv,0.0,0.0,0.0,63.333333333333336
2014-04-01 06:00:00,1,68.0,64.0,74.0,9.0,81.88,1015.0,12.0,cv,0.0,0.0,0.0,68.66666666666667
2014-04-01 07:00:00,1,,66.0,83.0,10.0,82.01,1015.0,13.0,cv,1.0,0.0,0.0,74.5
2014-04-01 08:00:00,1,36.0,60.0,77.0,9.0,67.36,1015.0,15.0,NE,4.0,0.0,0.0,57.666666666666664
2014-04-01 09:00:00,1,55.0,49.0,65.0,9.0,59.29,1016.0,17.0,NE,6.0,0.0,0.0,56.333333333333336
2014-04-01 10:00:00,1,53.0,51.0,51.0,7.0,48.59,1016.0,18.0,SE,3.0,0.0,0.0,51.666666666666664
2014-04-01 11:00:00,1,45.0,39.0,49.0,9.0,52.3,1016.0,19.0,NE,4.0,0.0,0.0,44.333333333333336
2014-04-01 12:00:00,1,38.0,35.0,39.0,10.0,55.93,1015.0,19.0,NE,8.0,0.0,0.0,37.333333333333336
2014-04-01 13:00:00,1,33.0,32.0,33.0,9.0,52.3,1015.0,19.0,SE,5.0,0.0,0.0,32.666666666666664
2014-04-01 14:00:00,1,31.0,34.0,31.0,8.0,48.87,1014.0,19.0,SE,9.0,0.0,0.0,32.0
2014-04-01 15:00:00,1,31.0,29.0,33.0,7.0,45.65,1014.0,19.0,NE,4.0,0.0,0.0,31.0
2014-04-01 16:00:00,1,22.0,30.0,29.0,7.0,45.65,1013.0,19.0,NE,8.0,0.0,0.0,27.0
2014-04-01 17:00:00,1,23.0,35.0,27.0,4.0,39.46,1013.0,18.0,NE,13.0,0.0,0.0,28.333333333333332
2014-04-01 18:00:00,1,28.0,33.0,31.0,3.0,39.16,1014.0,17.0,SE,4.0,0.0,0.0,30.666666666666668
2014-04-01 19:00:00,1,38.0,47.0,37.0,4.0,44.78,1015.0,16.0,NE,3.0,0.0,0.0,40.666666666666664
2014-04-01 20:00:00,1,44.0,49.0,43.0,5.0,48.03,1015.0,16.0,NE,6.0,0.0,0.0,45.333333333333336
2014-04-01 21:00:00,1,47.0,47.0,49.0,7.0,58.79,1016.0,15.0,SE,2.0,0.0,0.0,47.666666666666664
2014-04-01 22:00:00,1,44.0,54.0,55.0,7.0,58.79,1016.0,15.0,NE,2.0,0.0,0.0,51.0
2014-04-01 23:00:00,1,,43.0,53.0,7.0,58.79,1016.0,15.0,NE,4.0,0.0,0.0,48.0
2014-04-02 00:00:00,1,46.0,45.0,49.0,7.0,62.71,1015.0,14.0,NE,5.0,0.0,0.0,46.666666666666664
2014-04-02 01:00:00,1,50.0,46.0,48.0,7.0,62.71,1015.0,14.0,NE,6.0,0.0,0.0,48.0
2014-04-02 02:00:00,1,47.0,40.0,50.0,7.0,71.47,1015.0,12.0,NE,8.0,0.0,0.0,45.666666666666664
2014-04-02 03:00:00,1,,48.0,,8.0,76.52,1015.0,12.0,NE,10.0,0.0,0.0,48.0
2014-04-02 04:00:00,1,53.0,55.0,56.0,8.0,81.75,1014.0,11.0,NE,13.0,0.0,0.0,54.666666666666664
2014-04-02 05:00:00,1,56.0,58.0,55.0,8.0,81.75,1014.0,11.0,NE,16.0,0.0,0.0,56.333333333333336
2014-04-02 06:00:00,1,60.0,57.0,54.0,10.0,82.01,1015.0,13.0,NE,19.0,0.0,0.0,57.0
2014-04-02 07:00:00,1,60.0,53.0,56.0,11.0,87.66,1015.0,13.0,NE,21.0,0.0,0.0,56.333333333333336
2014-04-02 08:00:00,1,57.0,58.0,55.0,11.0,82.14,1016.0,14.0,NE,23.0,0.0,0.0,56.666666666666664
2014-04-02 09:00:00,1,49.0,53.0,56.0,12.0,82.27,1016.0,15.0,NE,25.0,0.0,0.0,52.666666666666664
2014-04-02 10:00:00,1,45.0,47.0,51.0,12.0,77.17,1017.0,16.0,SE,4.0,0.0,0.0,47.666666666666664
2014-04-02 11:00:00,1,41.0,41.0,47.0,12.0,77.17,1017.0,16.0,SE,8.0,0.0,0.0,43.0
2014-04-02 12:00:00,1,40.0,41.0,46.0,12.0,72.42,1017.0,17.0,SE,13.0,0.0,0.0,42.333333333333336
2014-04-02 13:00:00,1,38.0,41.0,41.0,11.0,63.64,1016.0,18.0,SE,17.0,0.0,0.0,40.0
2014-04-02 14:00:00,1,33.0,40.0,34.0,11.0,63.64,1015.0,18.0,SE,23.0,0.0,0.0,35.666666666666664
2014-04-02 15:00:00,1,31.0,29.0,32.0,12.0,67.99,1015.0,18.0,SE,27.0,0.0,0.0,30.666666666666668
2014-04-02 16:00:00,1,33.0,39.0,33.0,10.0,59.54,1015.0,18.0,SE,31.0,0.0,0.0,35.0
2014-04-02 17:00:00,1,34.0,35.0,39.0,11.0,63.64,1015.0,18.0,SE,34.0,0.0,0.0,36.0
2014-04-02 18:00:00,1,37.0,41.0,44.0,10.0,59.54,1015.0,18.0,SE,37.0,0.0,0.0,40.666666666666664
2014-04-02 19:00:00,1,43.0,43.0,48.0,11.0,67.78,1015.0,17.0,NE,3.0,0.0,0.0,44.666666666666664
2014-04-02 20:00:00,1,40.0,44.0,44.0,11.0,67.78,1016.0,17.0,SE,3.0,0.0,0.0,42.666666666666664
2014-04-02 21:00:00,1,46.0,42.0,45.0,11.0,72.23,1016.0,16.0,NE,3.0,0.0,0.0,44.333333333333336
2014-04-02 22:00:00,1,52.0,48.0,49.0,10.0,67.57,1016.0,16.0,NE,5.0,0.0,0.0,49.666666666666664
2014-04-02 23:00:00,1,55.0,51.0,54.0,10.0,67.57,1016.0,16.0,NE,7.0,0.0,0.0,53.333333333333336
2014-04-03 00:00:00,1,56.0,55.0,,10.0,67.57,1016.0,16.0,SE,2.0,0.0,0.0,55.5
2014-04-03 01:00:00,1,53.0,49.0,59.0,10.0,72.04,1016.0,15.0,SE,5.0,0.0,0.0,53.666666666666664
2014-04-03 02:00:00,1,42.0,49.0,49.0,10.0,72.04,1015.0,15.0,NE,2.0,0.0,0.0,46.666666666666664
2014-04-03 03:00:00,1,42.0,48.0,52.0,11.0,77.01,1015.0,15.0,NE,4.0,0.0,0.0,47.333333333333336
2014-04-03 04:00:00,1,48.0,55.0,62.0,10.0,72.04,1015.0,15.0,NE,6.0,0.0,0.0,55.0
2014-04-03 05:00:00,1,49.0,52.0,54.0,9.0,67.36,1015.0,15.0,NE,9.0,0.0,0.0,51.666666666666664
2014-04-03 06:00:00,1,52.0,55.0,51.0,10.0,72.04,1015.0,15.0,NE,11.0,0.0,0.0,52.666666666666664
2014-04-03 07:00:00,1,57.0,59.0,53.0,11.0,77.01,1015.0,15.0,NE,13.0,0.0,0.0,56.333333333333336
2014-04-03 08:00:00,1,59.0,64.0,53.0,12.0,77.17,1016.0,16.0,NE,15.0,0.0,0.0,58.666666666666664
2014-04-03 09:00:00,1,63.0,62.0,57.0,12.0,77.17,1017.0,16.0,NE,18.0,0.1,0.1,60.666666666666664
2014-04-03 10:00:00,1,68.0,55.0,57.0,12.0,72.42,1017.0,17.0,NE,21.0,0.0,0.0,60.0
2014-04-03 11:00:00,1,55.0,56.0,52.0,10.0,55.93,1017.0,19.0,NE,25.0,0.0,0.0,54.333333333333336
2014-04-03 12:00:00,1,38.0,44.0,49.0,8.0,45.93,1017.0,20.0,NE,29.0,0.0,0.0,43.666666666666664
2014-04-03 13:00:00,1,31.0,34.0,36.0,7.0,42.9,1016.0,20.0,NE,33.0,0.0,0.0,33.666666666666664
2014-04-03 14:00:00,1,32.0,38.0,38.0,7.0,40.34,1016.0,21.0,NE,38.0,0.0,0.0,36.0
2014-04-03 15:00:00,1,34.0,41.0,35.0,6.0,37.65,1016.0,21.0,NE,44.0,0.0,0.0,36.666666666666664
2014-04-03 16:00:00,1,37.0,38.0,37.0,5.0,35.13,1016.0,21.0,NE,50.0,0.0,0.0,37.333333333333336
2014-04-03 17:00:00,1,36.0,31.0,40.0,5.0,37.36,1016.0,20.0,NE,56.0,0.0,0.0,35.666666666666664
2014-04-03 18:00:00,1,30.0,39.0,33.0,3.0,39.16,1017.0,17.0,NE,62.0,0.0,0.0,34.0
2014-04-03 19:00:00,1,31.0,38.0,32.0,4.0,44.78,1018.0,16.0,NE,67.0,0.0,0.0,33.666666666666664
2014-04-03 20:00:00,1,51.0,77.0,49.0,7.0,62.71,1019.0,14.0,NE,77.0,0.0,0.0,59.0
2014-04-03 21:00:00,1,55.0,35.0,61.0,2.0,50.36,1021.0,12.0,NE,86.0,0.0,0.0,50.333333333333336
2014-04-03 22:00:00,1,32.0,30.0,31.0,1.0,46.88,1020.0,12.0,NE,95.0,0.0,0.0,31.0
2014-04-03 23:00:00,1,,22.0,20.0,1.0,46.88,1021.0,12.0,NE,103.0,0.0,0.0,21.0
2014-04-04 00:00:00,1,21.0,18.0,15.0,1.0,50.08,1021.0,11.0,NE,109.0,0.0,0.0,18.0
2014-04-04 01:00:00,1,16.0,18.0,15.0,-1.0,46.29,1022.0,10.0,NE,112.0,0.0,0.0,16.333333333333332
2014-04-04 02:00:00,1,16.0,20.0,14.0,-1.0,49.51,1021.0,9.0,NE,114.0,0.0,0.0,16.666666666666668
2014-04-04 03:00:00,1,17.0,20.0,18.0,1.0,57.25,1021.0,9.0,NW,2.0,0.0,0.0,18.333333333333332
2014-04-04 04:00:00,1,26.0,29.0,26.0,1.0,57.25,1020.0,9.0,NW,4.0,0.0,0.0,27.0
2014-04-04 05:00:00,1,35.0,37.0,30.0,2.0,61.51,1021.0,9.0,NW,5.0,0.0,0.0,34.0
2014-04-04 06:00:00,1,42.0,49.0,39.0,2.0,61.51,1021.0,9.0,NW,8.0,0.0,0.0,43.333333333333336
2014-04-04 07:00:00,1,49.0,44.0,54.0,3.0,61.76,1021.0,10.0,NW,10.0,0.0,0.0,49.0
2014-04-04 08:00:00,1,49.0,49.0,60.0,1.0,46.88,1021.0,12.0,NW,15.0,0.0,0.0,52.666666666666664
2014-04-04 09:00:00,1,49.0,38.0,56.0,-2.0,33.05,1021.0,14.0,NW,20.0,0.0,0.0,47.666666666666664
2014-04-04 10:00:00,1,39.0,38.0,47.0,-6.0,20.19,1021.0,17.0,NW,26.0,0.0,0.0,41.333333333333336
2014-04-04 11:00:00,1,38.0,36.0,42.0,-8.0,16.25,1020.0,18.0,NW,30.0,0.0,0.0,38.666666666666664
2014-04-04 12:00:00,1,44.0,51.0,50.0,-5.0,20.46,1019.0,18.0,NW,34.0,0.0,0.0,48.333333333333336
2014-04-04 13:00:00,1,57.0,53.0,59.0,-4.0,20.72,1018.0,19.0,NW,40.0,0.0,0.0,56.333333333333336
2014-04-04 14:00:00,1,65.0,57.0,69.0,-2.0,22.61,1017.0,20.0,NW,44.0,0.0,0.0,63.666666666666664
2014-04-04 15:00:00,1,73.0,74.0,78.0,-4.0,20.72,1017.0,19.0,NW,47.0,0.0,0.0,75.0
2014-04-04 16:00:00,1,73.0,65.0,74.0,-4.0,19.48,1016.0,20.0,NW,50.0,0.0,0.0,70.66666666666667
2014-04-04 17:00:00,1,73.0,66.0,70.0,-3.0,22.33,1015.0,19.0,SW,4.0,0.0,0.0,69.66666666666667
2014-04-04 18:00:00,1,67.0,59.0,66.0,-3.0,23.77,1015.0,18.0,SW,7.0,0.0,0.0,64.0
2014-04-04 19:00:00,1,62.0,60.0,67.0,-2.0,27.27,1016.0,17.0,SW,9.0,0.0,0.0,63.0
2014-04-04 20:00:00,1,64.0,70.0,71.0,3.0,44.49,1016.0,15.0,SE,4.0,0.0,0.0,68.33333333333333
2014-04-04 21:00:00,1,70.0,70.0,76.0,4.0,50.92,1016.0,14.0,SE,7.0,0.0,0.0,72.0
2014-04-04 22:00:00,1,76.0,69.0,80.0,4.0,50.92,1017.0,14.0,SE,9.0,0.0,0.0,75.0
2014-04-04 23:00:00,1,74.0,64.0,79.0,5.0,58.29,1016.0,13.0,SE,13.0,0.0,0.0,72.33333333333333
2014-04-05 00:00:00,1,67.0,53.0,,5.0,58.29,1016.0,13.0,SE,17.0,0.0,0.0,60.0
2014-04-05 01:00:00,1,56.0,55.0,72.0,4.0,54.35,1016.0,13.0,SE,22.0,0.0,0.0,61.0
2014-04-05 02:00:00,1,57.0,56.0,60.0,4.0,58.03,1015.0,12.0,SE,25.0,0.0,0.0,57.666666666666664
2014-04-05 03:00:00,1,54.0,57.0,57.0,5.0,66.49,1015.0,11.0,SW,2.0,0.0,0.0,56.0
2014-04-05 04:00:00,1,52.0,58.0,61.0,5.0,71.07,1015.0,10.0,SE,3.0,0.0,0.0,57.0
2014-04-05 05:00:00,1,56.0,60.0,77.0,5.0,71.07,1015.0,10.0,SW,1.0,0.0,0.0,64.33333333333333
2014-04-05 06:00:00,1,60.0,67.0,74.0,6.0,76.18,1016.0,10.0,SW,2.0,0.0,0.0,67.0
2014-04-05 07:00:00,1,71.0,74.0,70.0,8.0,71.66,1016.0,13.0,SW,4.0,0.0,0.0,71.66666666666667
2014-04-05 08:00:00,1,85.0,86.0,86.0,7.0,55.15,1017.0,16.0,SW,6.0,0.0,0.0,85.66666666666667
2014-04-05 09:00:00,1,111.0,109.0,114.0,5.0,42.32,1017.0,18.0,NW,3.0,0.0,0.0,111.33333333333333
2014-04-05 10:00:00,1,142.0,107.0,130.0,4.0,34.83,1018.0,20.0,NW,8.0,0.0,0.0,126.33333333333333
2014-04-05 11:00:00,1,140.0,127.0,136.0,4.0,32.75,1018.0,21.0,NE,5.0,0.0,0.0,134.33333333333334
2014-04-05 12:00:00,1,112.0,66.0,135.0,8.0,48.87,1019.0,19.0,NE,14.0,0.0,0.0,104.33333333333333
2014-04-05 13:00:00,1,56.0,38.0,70.0,3.0,36.77,1019.0,18.0,NE,23.0,0.0,0.0,54.666666666666664
2014-04-05 14:00:00,1,33.0,32.0,35.0,1.0,36.17,1020.0,16.0,NE,32.0,0.0,0.0,33.333333333333336
2014-04-05 15:00:00,1,27.0,33.0,25.0,1.0,33.95,1020.0,17.0,NE,40.0,0.0,0.0,28.333333333333332
2014-04-05 16:00:00,1,23.0,25.0,27.0,-4.0,25.04,1020.0,16.0,NE,49.0,0.0,0.0,25.0
2014-04-05 17:00:00,1,18.0,24.0,17.0,-3.0,30.68,1021.0,14.0,NE,58.0,0.0,0.0,19.666666666666668
2014-04-05 18:00:00,1,17.0,21.0,17.0,-4.0,30.39,1021.0,13.0,NE,67.0,0.0,0.0,18.333333333333332
2014-04-05 19:00:00,1,15.0,20.0,15.0,-4.0,32.45,1023.0,12.0,NE,73.0,0.0,0.0,16.666666666666668
2014-04-05 20:00:00,1,11.0,24.0,12.0,-2.0,40.23,1024.0,11.0,NE,79.0,0.0,0.0,15.666666666666666
2014-04-05 21:00:00,1,11.0,21.0,15.0,-1.0,46.29,1024.0,10.0,NE,84.0,0.0,0.0,15.666666666666666
2014-04-05 22:00:00,1,11.0,25.0,14.0,0.0,49.8,1025.0,10.0,NE,89.0,0.0,0.0,16.666666666666668
2014-04-05 23:00:00,1,,24.0,16.0,0.0,49.8,1026.0,10.0,NE,93.0,0.0,0.0,20.0
2014-04-06 00:00:00,1,11.0,25.0,21.0,-1.0,49.51,1026.0,9.0,NE,96.0,0.0,0.0,19.0
2014-04-06 01:00:00,1,11.0,22.0,19.0,-4.0,39.63,1026.0,9.0,NE,99.0,0.0,0.0,17.333333333333332
2014-04-06 02:00:00,1,17.0,20.0,18.0,-4.0,39.63,1026.0,9.0,NE,101.0,0.0,0.0,18.333333333333332
2014-04-06 03:00:00,1,16.0,19.0,14.0,-3.0,45.7,1026.0,8.0,NE,104.0,0.0,0.0,16.333333333333332
2014-04-06 04:00:00,1,12.0,19.0,14.0,-3.0,42.71,1026.0,9.0,NE,105.0,0.0,0.0,15.0
2014-04-06 05:00:00,1,,20.0,,-3.0,45.7,1026.0,8.0,cv,0.0,0.0,0.0,20.0
2014-04-06 06:00:00,1,14.0,22.0,15.0,-2.0,52.7,1026.0,7.0,cv,0.0,0.0,0.0,17.0
2014-04-06 07:00:00,1,14.0,22.0,16.0,0.0,43.6,1027.0,12.0,SW,1.0,0.0,0.0,17.333333333333332
2014-04-06 08:00:00,1,15.0,24.0,17.0,-5.0,30.09,1027.0,12.0,NE,3.0,0.0,0.0,18.666666666666668
2014-04-06 09:00:00,1,13.0,22.0,16.0,-10.0,17.92,1027.0,14.0,NE,8.0,0.0,0.0,17.0
2014-04-06 10:00:00,1,13.0,14.0,18.0,-7.0,21.24,1027.0,15.0,NE,14.0,0.0,0.0,15.0
2014-04-06 11:00:00,1,16.0,16.0,17.0,-6.0,21.51,1026.0,16.0,SE,4.0,0.0,0.0,16.333333333333332
2014-04-06 12:00:00,1,12.0,19.0,20.0,-7.0,18.7,1025.0,17.0,NE,6.0,0.0,0.0,17.0
2014-04-06 13:00:00,1,,17.0,,-7.0,18.7,1024.0,17.0,NE,11.0,0.0,0.0,17.0
2014-04-06 14:00:00,1,12.0,17.0,17.0,-8.0,17.3,1023.0,17.0,SE,6.0,0.0,0.0,15.333333333333334
2014-04-06 15:00:00,1,11.0,15.0,17.0,-8.0,17.3,1023.0,17.0,SE,12.0,0.0,0.0,14.333333333333334
2014-04-06 16:00:00,1,13.0,20.0,16.0,-7.0,19.92,1023.0,16.0,SE,17.0,0.0,0.0,16.333333333333332
2014-04-06 17:00:00,1,17.0,27.0,16.0,-7.0,21.24,1023.0,15.0,SE,23.0,0.0,0.0,20.0
2014-04-06 18:00:00,1,16.0,28.0,19.0,-4.0,30.39,1023.0,13.0,SE,28.0,0.0,0.0,21.0
2014-04-06 19:00:00,1,20.0,28.0,23.0,-4.0,32.45,1024.0,12.0,SE,34.0,0.0,0.0,23.666666666666668
2014-04-06 20:00:00,1,20.0,22.0,21.0,-2.0,37.66,1024.0,12.0,SE,39.0,0.0,0.0,21.0
2014-04-06 21:00:00,1,13.0,20.0,19.0,-2.0,37.66,1024.0,12.0,SE,44.0,0.0,0.0,17.333333333333332
2014-04-06 22:00:00,1,15.0,21.0,17.0,1.0,46.88,1023.0,12.0,SE,49.0,0.0,0.0,17.666666666666668
2014-04-06 23:00:00,1,10.0,23.0,18.0,1.0,46.88,1022.0,12.0,SE,55.0,0.0,0.0,17.0
2014-04-07 00:00:00,1,8.0,20.0,,1.0,46.88,1022.0,12.0,SE,62.0,0.0,0.0,14.0
2014-04-07 01:00:00,1,5.0,18.0,13.0,1.0,46.88,1021.0,12.0,SE,68.0,0.0,0.0,12.0
2014-04-07 02:00:00,1,7.0,20.0,14.0,2.0,50.36,1021.0,12.0,SE,74.0,0.0,0.0,13.666666666666666
2014-04-07 03:00:00,1,14.0,20.0,15.0,2.0,50.36,1020.0,12.0,SE,79.0,0.0,0.0,16.333333333333332
2014-04-07 04:00:00,1,14.0,,15.0,3.0,54.08,1020.0,12.0,SE,86.0,0.0,0.0,14.5
2014-04-07 05:00:00,1,13.0,26.0,18.0,5.0,71.07,1020.0,10.0,SE,92.0,0.2,0.2,19.0
2014-04-07 06:00:00,1,22.0,20.0,18.0,6.0,76.18,1020.0,10.0,SE,96.0,0.1,0.3,20.0
2014-04-07 07:00:00,1,20.0,25.0,18.0,7.0,81.61,1020.0,10.0,SE,101.0,0.0,0.0,21.0
2014-04-07 08:00:00,1,22.0,32.0,26.0,8.0,87.38,1020.0,10.0,SE,106.0,0.0,0.0,26.666666666666668
2014-04-07 09:00:00,1,28.0,31.0,31.0,8.0,81.75,1020.0,11.0,SE,111.0,0.0,0.0,30.0
2014-04-07 10:00:00,1,,33.0,,9.0,81.88,1020.0,12.0,SE,116.0,0.0,0.0,33.0
2014-04-07 11:00:00,1,38.0,35.0,30.0,9.0,76.68,1019.0,13.0,SW,8.0,0.0,0.0,34.333333333333336
2014-04-07 12:00:00,1,34.0,44.0,37.0,9.0,67.36,1018.0,15.0,SW,15.0,0.0,0.0,38.333333333333336
2014-04-07 13:00:00,1,44.0,49.0,42.0,9.0,63.18,1018.0,16.0,SW,22.0,0.0,0.0,45.0
2014-04-07 14:00:00,1,40.0,43.0,39.0,8.0,52.02,1017.0,18.0,SW,28.0,0.0,0.0,40.666666666666664
2014-04-07 15:00:00,1,42.0,47.0,44.0,9.0,55.67,1016.0,18.0,SE,5.0,0.0,0.0,44.333333333333336
2014-04-07 16:00:00,1,47.0,50.0,50.0,9.0,59.29,1015.0,17.0,SE,9.0,0.0,0.0,49.0
2014-04-07 17:00:00,1,53.0,49.0,53.0,9.0,59.29,1016.0,17.0,SW,4.0,0.0,0.0,51.666666666666664
2014-04-07 18:00:00,1,57.0,54.0,60.0,9.0,63.18,1016.0,16.0,SE,3.0,0.0,0.0,57.0
2014-04-07 19:00:00,1,59.0,54.0,57.0,9.0,67.36,1016.0,15.0,SE,8.0,0.0,0.0,56.666666666666664
2014-04-07 20:00:00,1,56.0,55.0,56.0,9.0,71.85,1017.0,14.0,SE,11.0,0.0,0.0,55.666666666666664
2014-04-07 21:00:00,1,56.0,53.0,63.0,8.0,67.15,1017.0,14.0,SE,14.0,0.0,0.0,57.333333333333336
2014-04-07 22:00:00,1,52.0,47.0,63.0,9.0,71.85,1017.0,14.0,SE,18.0,0.0,0.0,54.0
2014-04-07 23:00:00,1,,50.0,53.0,9.0,71.85,1017.0,14.0,SE,21.0,0.0,0.0,51.5
2014-04-08 00:00:00,1,52.0,46.0,48.0,9.0,71.85,1016.0,14.0,SE,24.0,0.0,0.0,48.666666666666664
2014-04-08 01:00:00,1,49.0,41.0,,9.0,71.85,1016.0,14.0,SE,27.0,0.3,0.3,45.0
2014-04-08 02:00:00,1,42.0,39.0,44.0,10.0,82.01,1016.0,13.0,SE,29.0,1.8,2.1,41.666666666666664
