datetime,season,PM_Caotangsi,PM_Shahepu,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,PM_Average
2013-11-10 20:00:00,3,23.0,36.0,51.0,6.0,54.88,1022.0,15.0,NW,8.0,0.0,0.0,36.666666666666664
2013-11-10 21:00:00,3,32.0,40.0,42.0,7.0,58.79,1023.0,15.0,NE,3.0,0.0,0.0,38.0
2013-11-10 22:00:00,3,29.0,48.0,59.0,7.0,58.79,1023.0,15.0,NW,2.0,0.0,0.0,45.333333333333336
2013-11-10 23:00:00,3,24.0,46.0,59.0,7.0,62.71,1024.0,14.0,NW,4.0,0.0,0.0,43.0
2013-11-11 00:00:00,3,21.0,39.0,50.0,7.0,62.71,1024.0,14.0,NW,7.0,0.0,0.0,36.666666666666664
2013-11-11 01:00:00,3,18.0,39.0,48.0,6.0,58.54,1023.0,14.0,NW,10.0,0.0,0.0,35.0
2013-11-11 02:00:00,3,18.0,33.0,41.0,6.0,58.54,1023.0,14.0,NW,12.0,0.0,0.0,30.666666666666668
2013-11-11 03:00:00,3,20.0,34.0,43.0,6.0,62.48,1023.0,13.0,NW,14.0,0.0,0.0,32.333333333333336
2013-11-11 04:00:00,3,23.0,40.0,31.0,6.0,62.48,1022.0,13.0,NW,16.0,0.0,0.0,31.333333333333332
2013-11-11 05:00:00,3,28.0,37.0,45.0,6.0,62.48,1022.0,13.0,NW,18.0,0.0,0.0,36.666666666666664
2013-11-11 06:00:00,3,25.0,41.0,44.0,6.0,62.48,1022.0,13.0,NW,19.0,0.0,0.0,36.666666666666664
2013-11-11 07:00:00,3,26.0,41.0,46.0,7.0,66.93,1022.0,13.0,NW,20.0,0.0,0.0,37.666666666666664
2013-11-11 08:00:00,3,25.0,34.0,40.0,7.0,66.93,1023.0,13.0,NW,21.0,0.0,0.0,33.0
2013-11-11 09:00:00,3,25.0,34.0,35.0,8.0,67.15,1024.0,14.0,cv,1.0,0.0,0.0,31.333333333333332
2013-11-11 10:00:00,3,26.0,32.0,35.0,7.0,58.79,1024.0,15.0,NE,3.0,0.0,0.0,31.0
2013-11-11 11:00:00,3,26.0,32.0,43.0,7.0,58.79,1023.0,15.0,NE,6.0,0.0,0.0,33.666666666666664
2013-11-11 12:00:00,3,27.0,18.0,47.0,7.0,58.79,1022.0,15.0,NE,9.0,0.0,0.0,30.666666666666668
2013-11-11 13:00:00,3,27.0,18.0,35.0,8.0,59.04,1021.0,16.0,NE,11.0,0.0,0.0,26.666666666666668
2013-11-11 14:00:00,3,25.0,18.0,37.0,8.0,62.95,1020.0,15.0,NE,15.0,0.0,0.0,26.666666666666668
2013-11-11 15:00:00,3,18.0,15.0,28.0,7.0,58.79,1019.0,15.0,NE,19.0,0.0,0.0,20.333333333333332
2013-11-11 16:00:00,3,20.0,18.0,24.0,7.0,58.79,1019.0,15.0,NE,24.0,0.0,0.0,20.666666666666668
2013-11-11 17:00:00,3,18.0,20.0,25.0,7.0,62.71,1019.0,14.0,NE,27.0,0.0,0.0,21.0
2013-11-11 18:00:00,3,18.0,20.0,29.0,7.0,62.71,1020.0,14.0,NE,32.0,0.0,0.0,22.333333333333332
2013-11-11 19:00:00,3,21.0,25.0,28.0,8.0,71.66,1020.0,13.0,NE,37.0,0.0,0.0,24.666666666666668
2013-11-11 20:00:00,3,24.0,21.0,37.0,7.0,62.71,1021.0,14.0,NE,41.0,0.0,0.0,27.333333333333332
2013-11-11 21:00:00,3,21.0,19.0,27.0,7.0,66.93,1022.0,13.0,NE,45.0,0.0,0.0,22.333333333333332
2013-11-11 22:00:00,3,22.0,19.0,27.0,7.0,66.93,1022.0,13.0,NE,50.0,0.0,0.0,22.666666666666668
2013-11-11 23:00:00,3,24.0,18.0,27.0,7.0,66.93,1022.0,13.0,NE,54.0,0.0,0.0,23.0
2013-11-12 00:00:00,3,23.0,17.0,32.0,7.0,66.93,1022.0,13.0,NE,57.0,0.0,0.0,24.0
2013-11-12 01:00:00,3,20.0,26.0,38.0,8.0,76.52,1022.0,12.0,cv,1.0,0.0,0.0,28.0
2013-11-12 02:00:00,3,22.0,29.0,45.0,8.0,76.52,1021.0,12.0,NW,2.0,0.0,0.0,32.0
2013-11-12 03:00:00,3,26.0,28.0,32.0,8.0,81.75,1021.0,11.0,NW,4.0,0.0,0.0,28.666666666666668
2013-11-12 04:00:00,3,21.0,27.0,37.0,8.0,76.52,1021.0,12.0,NW,6.0,0.0,0.0,28.333333333333332
2013-11-12 05:00:00,3,19.0,25.0,28.0,8.0,76.52,1021.0,12.0,NW,8.0,0.0,0.0,24.0
2013-11-12 06:00:00,3,18.0,22.0,31.0,8.0,81.75,1021.0,11.0,cv,1.0,0.0,0.0,23.666666666666668
2013-11-12 07:00:00,3,19.0,24.0,33.0,8.0,76.52,1022.0,12.0,cv,2.0,0.0,0.0,25.333333333333332
2013-11-12 08:00:00,3,28.0,31.0,36.0,9.0,81.88,1022.0,12.0,cv,3.0,0.0,0.0,31.666666666666668
2013-11-12 09:00:00,3,29.0,31.0,36.0,9.0,81.88,1023.0,12.0,cv,4.0,0.0,0.0,32.0
2013-11-12 10:00:00,3,29.0,36.0,33.0,9.0,76.68,1024.0,13.0,SW,2.0,0.0,0.0,32.666666666666664
2013-11-12 11:00:00,3,25.0,41.0,52.0,9.0,71.85,1023.0,14.0,cv,1.0,0.0,0.0,39.333333333333336
2013-11-12 12:00:00,3,21.0,22.0,57.0,7.0,58.79,1022.0,15.0,NE,3.0,0.0,0.0,33.333333333333336
2013-11-12 13:00:00,3,21.0,22.0,50.0,6.0,51.48,1021.0,16.0,NE,6.0,0.0,0.0,31.0
2013-11-12 14:00:00,3,19.0,17.0,36.0,6.0,45.36,1019.0,18.0,NE,10.0,0.0,0.0,24.0
2013-11-12 15:00:00,3,,17.0,28.0,5.0,45.07,1019.0,17.0,NE,13.0,0.0,0.0,22.5
2013-11-12 16:00:00,3,,18.0,25.0,6.0,48.31,1018.0,17.0,NE,17.0,0.0,0.0,21.5
2013-11-12 17:00:00,3,,16.0,35.0,5.0,48.03,1018.0,16.0,NE,20.0,0.0,0.0,25.5
2013-11-12 18:00:00,3,,16.0,21.0,8.0,62.95,1019.0,15.0,SE,4.0,0.0,0.0,18.5
2013-11-12 19:00:00,3,,20.0,29.0,7.0,62.71,1019.0,14.0,SE,7.0,0.0,0.0,24.5
2013-11-12 20:00:00,3,,21.0,33.0,7.0,62.71,1020.0,14.0,SE,9.0,0.0,0.0,27.0
2013-11-12 21:00:00,3,,24.0,28.0,7.0,66.93,1020.0,13.0,cv,1.0,0.0,0.0,26.0
2013-11-12 22:00:00,3,,26.0,41.0,8.0,67.15,1021.0,14.0,cv,2.0,0.0,0.0,33.5
2013-11-12 23:00:00,3,,26.0,38.0,8.0,67.15,1021.0,14.0,SE,2.0,0.0,0.0,32.0
2013-11-13 00:00:00,3,17.0,23.0,35.0,9.0,76.68,1021.0,13.0,SW,2.0,0.0,0.0,25.0
2013-11-13 01:00:00,3,24.0,25.0,33.0,9.0,76.68,1021.0,13.0,cv,0.0,0.0,0.0,27.333333333333332
2013-11-13 02:00:00,3,19.0,33.0,34.0,9.0,76.68,1021.0,13.0,cv,1.0,0.0,0.0,28.666666666666668
2013-11-13 03:00:00,3,21.0,33.0,36.0,9.0,76.68,1020.0,13.0,NW,2.0,0.0,0.0,30.0
2013-11-13 04:00:00,3,20.0,50.0,47.0,9.0,76.68,1020.0,13.0,cv,1.0,0.0,0.0,39.0
2013-11-13 05:00:00,3,23.0,31.0,40.0,9.0,81.88,1020.0,12.0,NW,2.0,0.0,0.0,31.333333333333332
2013-11-13 06:00:00,3,28.0,22.0,44.0,9.0,81.88,1019.0,12.0,cv,1.0,0.0,0.0,31.333333333333332
2013-11-13 07:00:00,3,22.0,20.0,41.0,8.0,71.66,1020.0,13.0,NW,2.0,0.0,0.0,27.666666666666668
2013-11-13 08:00:00,3,28.0,24.0,57.0,9.0,76.68,1020.0,13.0,NW,3.0,0.0,0.0,36.333333333333336
2013-11-13 09:00:00,3,33.0,29.0,52.0,9.0,76.68,1021.0,13.0,cv,1.0,0.0,0.0,38.0
2013-11-13 10:00:00,3,32.0,36.0,49.0,9.0,76.68,1021.0,13.0,NE,3.0,0.0,0.0,39.0
2013-11-13 11:00:00,3,29.0,39.0,55.0,10.0,87.57,1021.0,12.0,NE,7.0,0.0,0.0,41.0
2013-11-13 12:00:00,3,25.0,42.0,73.0,9.0,81.88,1021.0,12.0,NE,11.0,0.0,0.0,46.666666666666664
2013-11-13 13:00:00,3,26.0,47.0,52.0,8.0,76.52,1019.0,12.0,NW,5.0,0.0,0.0,41.666666666666664
2013-11-13 14:00:00,3,26.0,26.0,55.0,8.0,76.52,1018.0,12.0,NE,6.0,0.0,0.0,35.666666666666664
2013-11-13 15:00:00,3,29.0,20.0,60.0,8.0,71.66,1018.0,13.0,NE,11.0,0.0,0.0,36.333333333333336
2013-11-13 16:00:00,3,35.0,18.0,50.0,8.0,71.66,1018.0,13.0,NE,16.0,0.0,0.0,34.333333333333336
2013-11-13 17:00:00,3,31.0,16.0,37.0,8.0,71.66,1019.0,13.0,NE,21.0,0.0,0.0,28.0
2013-11-13 18:00:00,3,24.0,19.0,28.0,8.0,71.66,1020.0,13.0,NE,26.0,0.0,0.0,23.666666666666668
2013-11-13 19:00:00,3,27.0,23.0,28.0,8.0,71.66,1021.0,13.0,NE,31.0,0.0,0.0,26.0
2013-11-13 20:00:00,3,22.0,21.0,28.0,8.0,71.66,1022.0,13.0,NE,34.0,0.0,0.0,23.666666666666668
2013-11-13 21:00:00,3,19.0,25.0,32.0,8.0,76.52,1023.0,12.0,NW,2.0,0.0,0.0,25.333333333333332
2013-11-13 22:00:00,3,24.0,39.0,40.0,8.0,76.52,1024.0,12.0,cv,1.0,0.0,0.0,34.333333333333336
2013-11-13 23:00:00,3,29.0,33.0,45.0,8.0,76.52,1025.0,12.0,NW,1.0,0.0,0.0,35.666666666666664
2013-11-14 00:00:00,3,24.0,32.0,52.0,7.0,71.47,1025.0,12.0,cv,1.0,0.0,0.0,36.0
2013-11-14 01:00:00,3,25.0,35.0,49.0,7.0,71.47,1025.0,12.0,cv,2.0,0.0,0.0,36.333333333333336
2013-11-14 02:00:00,3,25.0,37.0,54.0,8.0,81.75,1025.0,11.0,cv,2.0,0.0,0.0,38.666666666666664
2013-11-14 03:00:00,3,28.0,39.0,43.0,8.0,76.52,1025.0,12.0,cv,3.0,0.0,0.0,36.666666666666664
2013-11-14 04:00:00,3,29.0,38.0,47.0,8.0,76.52,1025.0,12.0,cv,3.0,0.0,0.0,38.0
2013-11-14 05:00:00,3,33.0,37.0,61.0,9.0,87.47,1025.0,11.0,cv,3.0,0.0,0.0,43.666666666666664
2013-11-14 06:00:00,3,36.0,36.0,55.0,8.0,76.52,1025.0,12.0,cv,3.0,0.0,0.0,42.333333333333336
2013-11-14 07:00:00,3,37.0,37.0,58.0,9.0,87.47,1025.0,11.0,cv,3.0,0.0,0.0,44.0
2013-11-14 08:00:00,3,38.0,43.0,63.0,9.0,87.47,1026.0,11.0,cv,3.0,0.0,0.0,48.0
2013-11-14 09:00:00,3,35.0,50.0,67.0,10.0,82.01,1027.0,13.0,SW,1.0,0.0,0.0,50.666666666666664
2013-11-14 10:00:00,3,42.0,51.0,69.0,9.0,71.85,1027.0,14.0,cv,1.0,0.0,0.0,54.0
2013-11-14 11:00:00,3,38.0,33.0,67.0,9.0,67.36,1027.0,15.0,cv,2.0,0.0,0.0,46.0
2013-11-14 12:00:00,3,35.0,31.0,63.0,2.0,36.47,1026.0,17.0,cv,4.0,0.0,0.0,43.0
2013-11-14 13:00:00,3,35.0,31.0,59.0,2.0,34.24,1025.0,18.0,SE,2.0,0.0,0.0,41.666666666666664
2013-11-14 14:00:00,3,34.0,31.0,60.0,3.0,36.77,1023.0,18.0,cv,2.0,0.0,0.0,41.666666666666664
2013-11-14 15:00:00,3,31.0,32.0,56.0,2.0,34.24,1022.0,18.0,cv,3.0,0.0,0.0,39.666666666666664
2013-11-14 16:00:00,3,30.0,40.0,66.0,3.0,34.54,1022.0,19.0,SE,2.0,0.0,0.0,45.333333333333336
2013-11-14 17:00:00,3,37.0,46.0,76.0,3.0,36.77,1022.0,18.0,SE,4.0,0.0,0.0,53.0
2013-11-14 18:00:00,3,48.0,53.0,69.0,5.0,51.2,1023.0,15.0,cv,1.0,0.0,0.0,56.666666666666664
2013-11-14 19:00:00,3,55.0,61.0,74.0,7.0,66.93,1023.0,13.0,cv,1.0,0.0,0.0,63.333333333333336
2013-11-14 20:00:00,3,56.0,75.0,94.0,6.0,62.48,1024.0,13.0,cv,2.0,0.0,0.0,75.0
2013-11-14 21:00:00,3,51.0,72.0,97.0,6.0,58.54,1025.0,14.0,cv,3.0,0.0,0.0,73.33333333333333
2013-11-14 22:00:00,3,56.0,64.0,78.0,8.0,71.66,1026.0,13.0,cv,4.0,0.0,0.0,66.0
2013-11-14 23:00:00,3,58.0,65.0,86.0,8.0,76.52,1026.0,12.0,cv,5.0,0.0,0.0,69.66666666666667
2013-11-15 00:00:00,3,58.0,71.0,84.0,8.0,76.52,1026.0,12.0,SW,1.0,0.0,0.0,71.0
2013-11-15 01:00:00,3,62.0,68.0,84.0,6.0,58.54,1025.0,14.0,cv,1.0,0.0,0.0,71.33333333333333
2013-11-15 02:00:00,3,60.0,58.0,94.0,7.0,71.47,1025.0,12.0,SW,1.0,0.0,0.0,70.66666666666667
2013-11-15 03:00:00,3,63.0,67.0,91.0,8.0,76.52,1025.0,12.0,cv,0.0,0.0,0.0,73.66666666666667
2013-11-15 04:00:00,3,67.0,64.0,99.0,8.0,76.52,1024.0,12.0,cv,0.0,0.0,0.0,76.66666666666667
2013-11-15 05:00:00,3,73.0,55.0,91.0,9.0,81.88,1024.0,12.0,SW,1.0,0.0,0.0,73.0
2013-11-15 06:00:00,3,68.0,56.0,95.0,8.0,76.52,1024.0,12.0,cv,1.0,0.0,0.0,73.0
2013-11-15 07:00:00,3,72.0,67.0,93.0,7.0,71.47,1024.0,12.0,cv,2.0,0.0,0.0,77.33333333333333
2013-11-15 08:00:00,3,69.0,85.0,95.0,8.0,76.52,1025.0,12.0,cv,3.0,0.0,0.0,83.0
2013-11-15 09:00:00,3,67.0,79.0,104.0,8.0,71.66,1026.0,13.0,SW,1.0,0.0,0.0,83.33333333333333
2013-11-15 10:00:00,3,75.0,77.0,112.0,8.0,67.15,1026.0,14.0,cv,0.0,0.0,0.0,88.0
2013-11-15 11:00:00,3,75.0,77.0,110.0,7.0,58.79,1026.0,15.0,cv,1.0,0.0,0.0,87.33333333333333
2013-11-15 12:00:00,3,75.0,68.0,101.0,6.0,48.31,1024.0,17.0,cv,2.0,0.0,0.0,81.33333333333333
2013-11-15 13:00:00,3,61.0,,88.0,7.0,51.75,1023.0,17.0,cv,3.0,0.0,0.0,74.5
2013-11-15 14:00:00,3,53.0,,76.0,5.0,42.32,1022.0,18.0,SE,2.0,0.0,0.0,64.5
2013-11-15 15:00:00,3,46.0,29.0,69.0,4.0,42.02,1021.0,17.0,cv,1.0,0.0,0.0,48.0
2013-11-15 16:00:00,3,42.0,34.0,56.0,2.0,34.24,1020.0,18.0,SE,3.0,0.0,0.0,44.0
2013-11-15 17:00:00,3,37.0,35.0,58.0,4.0,39.46,1021.0,18.0,SE,5.0,0.0,0.0,43.333333333333336
2013-11-15 18:00:00,3,43.0,42.0,70.0,5.0,48.03,1021.0,16.0,SE,7.0,0.0,0.0,51.666666666666664
2013-11-15 19:00:00,3,52.0,67.0,86.0,6.0,54.88,1022.0,15.0,SE,9.0,0.0,0.0,68.33333333333333
2013-11-15 20:00:00,3,54.0,82.0,88.0,7.0,58.79,1024.0,15.0,cv,1.0,0.0,0.0,74.66666666666667
2013-11-15 21:00:00,3,57.0,77.0,98.0,8.0,67.15,1025.0,14.0,cv,2.0,0.0,0.0,77.33333333333333
2013-11-15 22:00:00,3,60.0,85.0,92.0,8.0,76.52,1025.0,12.0,cv,3.0,0.0,0.0,79.0
2013-11-15 23:00:00,3,66.0,92.0,96.0,8.0,81.75,1026.0,11.0,cv,3.0,0.0,0.0,84.66666666666667
2013-11-16 00:00:00,3,67.0,84.0,100.0,8.0,87.38,1026.0,10.0,cv,4.0,0.0,0.0,83.66666666666667
2013-11-16 01:00:00,3,63.0,79.0,101.0,8.0,87.38,1026.0,10.0,cv,4.0,0.0,0.0,81.0
2013-11-16 02:00:00,3,67.0,77.0,101.0,8.0,87.38,1026.0,10.0,cv,4.0,0.0,0.0,81.66666666666667
2013-11-16 03:00:00,3,63.0,75.0,114.0,8.0,87.38,1026.0,10.0,cv,4.0,0.0,0.0,84.0
2013-11-16 04:00:00,3,71.0,57.0,102.0,8.0,87.38,1025.0,10.0,cv,5.0,0.0,0.0,76.66666666666667
2013-11-16 05:00:00,3,72.0,54.0,101.0,8.0,93.45,1025.0,9.0,cv,5.0,0.0,0.0,75.66666666666667
2013-11-16 06:00:00,3,63.0,56.0,96.0,7.0,93.4,1025.0,8.0,cv,5.0,0.0,0.0,71.66666666666667
2013-11-16 07:00:00,3,64.0,56.0,93.0,7.0,93.4,1026.0,8.0,cv,5.0,0.0,0.0,71.0
2013-11-16 08:00:00,3,70.0,58.0,91.0,8.0,93.45,1026.0,9.0,cv,6.0,0.0,0.0,73.0
2013-11-16 09:00:00,3,80.0,,133.0,10.0,93.55,1027.0,11.0,cv,7.0,0.0,0.0,106.5
2013-11-16 10:00:00,3,91.0,88.0,149.0,10.0,76.84,1027.0,14.0,cv,7.0,0.0,0.0,109.33333333333333
2013-11-16 11:00:00,3,96.0,93.0,153.0,10.0,67.57,1027.0,16.0,SW,2.0,0.0,0.0,114.0
2013-11-16 12:00:00,3,78.0,85.0,130.0,9.0,55.67,1026.0,18.0,SW,3.0,0.0,0.0,97.66666666666667
2013-11-16 13:00:00,3,65.0,73.0,108.0,9.0,52.3,1025.0,19.0,cv,1.0,0.0,0.0,82.0
2013-11-16 14:00:00,3,64.0,63.0,90.0,7.0,45.65,1023.0,19.0,NE,3.0,0.0,0.0,72.33333333333333
2013-11-16 15:00:00,3,53.0,69.0,78.0,7.0,42.9,1023.0,20.0,SE,2.0,0.0,0.0,66.66666666666667
2013-11-16 16:00:00,3,52.0,65.0,87.0,8.0,45.93,1022.0,20.0,NE,2.0,0.0,0.0,68.0
2013-11-16 17:00:00,3,55.0,73.0,87.0,8.0,48.87,1023.0,19.0,SE,3.0,0.0,0.0,71.66666666666667
2013-11-16 18:00:00,3,66.0,87.0,113.0,8.0,52.02,1023.0,18.0,SE,5.0,0.0,0.0,88.66666666666667
2013-11-16 19:00:00,3,77.0,98.0,126.0,8.0,55.41,1024.0,17.0,SE,7.0,0.0,0.0,100.33333333333333
2013-11-16 20:00:00,3,84.0,94.0,153.0,9.0,76.68,1024.0,13.0,cv,0.0,0.0,0.0,110.33333333333333
2013-11-16 21:00:00,3,84.0,94.0,158.0,9.0,76.68,1025.0,13.0,cv,0.0,0.0,0.0,112.0
2013-11-16 22:00:00,3,93.0,116.0,148.0,9.0,81.88,1025.0,12.0,cv,0.0,0.0,0.0,119.0
2013-11-16 23:00:00,3,89.0,120.0,105.0,9.0,87.47,1025.0,11.0,cv,0.0,0.0,0.0,104.66666666666667
2013-11-17 00:00:00,3,95.0,108.0,107.0,9.0,87.47,1025.0,11.0,SW,2.0,0.0,0.0,103.33333333333333
2013-11-17 01:00:00,3,102.0,87.0,145.0,9.0,87.47,1024.0,11.0,cv,0.0,0.0,0.0,111.33333333333333
2013-11-17 02:00:00,3,108.0,80.0,146.0,9.0,93.5,1024.0,10.0,cv,0.0,0.0,0.0,111.33333333333333
2013-11-17 03:00:00,3,105.0,97.0,148.0,8.0,87.38,1024.0,10.0,cv,0.0,0.0,0.0,116.66666666666667
2013-11-17 04:00:00,3,108.0,105.0,150.0,8.0,87.38,1023.0,10.0,cv,0.0,0.0,0.0,121.0
2013-11-17 05:00:00,3,104.0,113.0,167.0,7.0,87.28,1023.0,9.0,cv,0.0,0.0,0.0,128.0
2013-11-17 06:00:00,3,103.0,118.0,154.0,8.0,93.45,1023.0,9.0,cv,0.0,0.0,0.0,125.0
2013-11-17 07:00:00,3,113.0,114.0,162.0,8.0,93.45,1023.0,9.0,SW,1.0,0.0,0.0,129.66666666666666
2013-11-17 08:00:00,3,148.0,107.0,158.0,8.0,93.45,1024.0,9.0,cv,0.0,0.0,0.0,137.66666666666666
2013-11-17 09:00:00,3,178.0,140.0,177.0,10.0,93.55,1024.0,11.0,cv,0.0,0.0,0.0,165.0
2013-11-17 10:00:00,3,136.0,143.0,179.0,10.0,82.01,1025.0,13.0,cv,1.0,0.0,0.0,152.66666666666666
2013-11-17 11:00:00,3,97.0,126.0,159.0,10.0,72.04,1024.0,15.0,NE,2.0,0.0,0.0,127.33333333333333
2013-11-17 12:00:00,3,81.0,92.0,142.0,10.0,63.41,1024.0,17.0,cv,1.0,0.0,0.0,105.0
2013-11-17 13:00:00,3,81.0,92.0,124.0,10.0,59.54,1022.0,18.0,cv,2.0,0.0,0.0,99.0
2013-11-17 14:00:00,3,74.0,87.0,117.0,10.0,59.54,1021.0,18.0,SE,2.0,0.0,0.0,92.66666666666667
2013-11-17 15:00:00,3,70.0,76.0,109.0,10.0,59.54,1020.0,18.0,NE,2.0,0.0,0.0,85.0
2013-11-17 16:00:00,3,87.0,65.0,86.0,10.0,63.41,1021.0,17.0,NE,5.0,0.0,0.0,79.33333333333333
2013-11-17 17:00:00,3,117.0,82.0,107.0,10.0,63.41,1021.0,17.0,NE,8.0,0.0,0.0,102.0
2013-11-17 18:00:00,3,95.0,141.0,192.0,10.0,67.57,1022.0,16.0,NW,3.0,0.0,0.0,142.66666666666666
2013-11-17 19:00:00,3,87.0,111.0,149.0,11.0,77.01,1023.0,15.0,NW,6.0,0.0,0.0,115.66666666666667
2013-11-17 20:00:00,3,82.0,104.0,144.0,10.0,72.04,1024.0,15.0,NW,8.0,0.0,0.0,110.0
2013-11-17 21:00:00,3,80.0,101.0,133.0,10.0,76.84,1025.0,14.0,NW,10.0,0.0,0.0,104.66666666666667
2013-11-17 22:00:00,3,84.0,97.0,127.0,10.0,76.84,1025.0,14.0,cv,1.0,0.0,0.0,102.66666666666667
2013-11-17 23:00:00,3,94.0,95.0,123.0,10.0,82.01,1026.0,13.0,cv,2.0,0.0,0.0,104.0
2013-11-18 00:00:00,3,93.0,97.0,152.0,9.0,87.47,1025.0,11.0,cv,3.0,0.0,0.0,114.0
2013-11-18 01:00:00,3,99.0,97.0,151.0,10.0,87.57,1025.0,12.0,cv,4.0,0.0,0.0,115.66666666666667
2013-11-18 02:00:00,3,96.0,92.0,160.0,10.0,87.57,1025.0,12.0,SW,1.0,0.0,0.0,116.0
2013-11-18 03:00:00,3,100.0,95.0,164.0,10.0,87.57,1025.0,12.0,cv,1.0,0.0,0.0,119.66666666666667
2013-11-18 04:00:00,3,109.0,105.0,177.0,11.0,93.6,1024.0,12.0,cv,1.0,0.0,0.0,130.33333333333334
2013-11-18 05:00:00,3,119.0,105.0,196.0,10.0,93.55,1024.0,11.0,cv,2.0,0.0,0.0,140.0
2013-11-18 06:00:00,3,118.0,105.0,195.0,10.0,93.55,1024.0,11.0,cv,3.0,0.0,0.0,139.33333333333334
2013-11-18 07:00:00,3,123.0,107.0,197.0,10.0,93.55,1025.0,11.0,cv,4.0,0.0,0.0,142.33333333333334
2013-11-18 08:00:00,3,125.0,116.0,190.0,9.0,93.5,1025.0,10.0,cv,4.0,0.0,0.0,143.66666666666666
2013-11-18 09:00:00,3,131.0,148.0,196.0,11.0,93.6,1026.0,12.0,NW,1.0,0.0,0.0,158.33333333333334
2013-11-18 10:00:00,3,131.0,148.0,,12.0,93.65,1027.0,13.0,SW,1.0,0.0,0.0,139.5
2013-11-18 11:00:00,3,102.0,153.0,181.0,11.0,72.23,1027.0,16.0,cv,1.0,0.0,0.0,145.33333333333334
2013-11-18 12:00:00,3,103.0,150.0,191.0,11.0,63.64,1026.0,18.0,cv,2.0,0.0,0.0,148.0
2013-11-18 13:00:00,3,91.0,152.0,184.0,10.0,59.54,1024.0,18.0,cv,3.0,0.0,0.0,142.33333333333334
2013-11-18 14:00:00,3,95.0,137.0,195.0,10.0,55.93,1023.0,19.0,cv,4.0,0.0,0.0,142.33333333333334
2013-11-18 15:00:00,3,108.0,114.0,163.0,9.0,52.3,1022.0,19.0,cv,6.0,0.0,0.0,128.33333333333334
2013-11-18 16:00:00,3,101.0,95.0,151.0,8.0,45.93,1021.0,20.0,SE,2.0,0.0,0.0,115.66666666666667
2013-11-18 17:00:00,3,94.0,96.0,135.0,9.0,52.3,1022.0,19.0,NE,2.0,0.0,0.0,108.33333333333333
2013-11-18 18:00:00,3,97.0,118.0,157.0,9.0,55.67,1022.0,18.0,cv,1.0,0.0,0.0,124.0
2013-11-18 19:00:00,3,103.0,127.0,156.0,11.0,72.23,1023.0,16.0,cv,2.0,0.0,0.0,128.66666666666666
2013-11-18 20:00:00,3,110.0,142.0,173.0,11.0,72.23,1023.0,16.0,SE,2.0,0.0,0.0,141.66666666666666
2013-11-18 21:00:00,3,107.0,143.0,179.0,11.0,87.66,1024.0,13.0,cv,1.0,0.0,0.0,143.0
2013-11-18 22:00:00,3,106.0,132.0,171.0,10.0,87.57,1025.0,12.0,cv,1.0,0.0,0.0,136.33333333333334
2013-11-18 23:00:00,3,106.0,132.0,167.0,11.0,93.6,1025.0,12.0,SW,1.0,0.0,0.0,135.0
2013-11-19 00:00:00,3,128.0,116.0,198.0,10.0,87.57,1025.0,12.0,cv,1.0,0.0,0.0,147.33333333333334
2013-11-19 01:00:00,3,127.0,111.0,179.0,10.0,93.55,1025.0,11.0,cv,1.0,0.0,0.0,139.0
2013-11-19 02:00:00,3,125.0,107.0,161.0,10.0,93.55,1024.0,11.0,cv,1.0,0.0,0.0,131.0
2013-11-19 03:00:00,3,118.0,118.0,164.0,9.0,93.5,1024.0,10.0,cv,1.0,0.0,0.0,133.33333333333334
2013-11-19 04:00:00,3,131.0,130.0,178.0,9.0,93.5,1023.0,10.0,cv,1.0,0.0,0.0,146.33333333333334
2013-11-19 05:00:00,3,144.0,146.0,215.0,9.0,93.5,1023.0,10.0,cv,1.0,0.0,0.0,168.33333333333334
2013-11-19 06:00:00,3,154.0,165.0,228.0,8.0,93.45,1023.0,9.0,cv,1.0,0.0,0.0,182.33333333333334
2013-11-19 07:00:00,3,152.0,200.0,235.0,8.0,93.45,1023.0,9.0,NW,1.0,0.0,0.0,195.66666666666666
2013-11-19 08:00:00,3,150.0,211.0,280.0,10.0,93.55,1023.0,11.0,cv,0.0,0.0,0.0,213.66666666666666
2013-11-19 09:00:00,3,122.0,223.0,269.0,10.0,87.57,1024.0,12.0,NW,2.0,0.0,0.0,204.66666666666666
2013-11-19 10:00:00,3,129.0,220.0,239.0,11.0,87.66,1024.0,13.0,cv,1.0,0.0,0.0,196.0
2013-11-19 11:00:00,3,144.0,210.0,241.0,12.0,87.75,1024.0,14.0,cv,2.0,0.0,0.0,198.33333333333334
2013-11-19 12:00:00,3,146.0,197.0,223.0,11.0,77.01,1023.0,15.0,cv,2.0,0.0,0.0,188.66666666666666
2013-11-19 13:00:00,3,158.0,173.0,214.0,11.0,72.23,1022.0,16.0,cv,3.0,0.0,0.0,181.66666666666666
2013-11-19 14:00:00,3,155.0,128.0,194.0,12.0,77.17,1020.0,16.0,cv,4.0,0.0,0.0,159.0
2013-11-19 15:00:00,3,179.0,120.0,230.0,12.0,72.42,1019.0,17.0,SW,2.0,0.0,0.0,176.33333333333334
2013-11-19 16:00:00,3,176.0,126.0,189.0,12.0,72.42,1019.0,17.0,cv,1.0,0.0,0.0,163.66666666666666
