datetime,season,PM_Dongsi,PM_Dongsihuan,PM_Nongzhanguan,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,PM_Average
2013-08-14 06:00:00,2,36.0,95.0,50.0,53.0,21.0,83.0,1005.0,24.0,SE,0.89,0.0,0.0,58.5
2013-08-14 07:00:00,2,30.0,68.0,32.0,29.0,22.0,88.0,1005.0,24.0,NE,0.89,0.0,0.0,39.75
2013-08-14 08:00:00,2,38.0,100.0,36.0,42.0,21.0,69.0,1005.0,27.0,SE,1.79,0.0,0.0,54.0
2013-08-14 09:00:00,2,53.0,87.0,57.0,66.0,22.0,65.0,1005.0,29.0,cv,0.89,0.0,0.0,65.75
2013-08-14 10:00:00,2,54.0,181.0,81.0,65.0,22.0,62.0,1004.0,30.0,SE,1.79,0.0,0.0,95.25
2013-08-14 11:00:00,2,58.0,160.0,72.0,58.0,23.0,62.0,1004.0,31.0,SE,3.58,0.0,0.0,87.0
2013-08-14 12:00:00,2,67.0,500.0,80.0,58.0,23.0,59.0,1004.0,32.0,SE,5.37,0.0,0.0,176.25
2013-08-14 13:00:00,2,54.0,158.0,73.0,49.0,22.0,55.0,1003.0,32.0,SE,7.16,0.0,0.0,83.5
2013-08-14 14:00:00,2,60.0,175.0,83.0,59.0,23.0,55.0,1003.0,33.0,SE,11.18,0.0,0.0,94.25
2013-08-14 15:00:00,2,76.0,184.0,71.0,69.0,23.0,59.0,1003.0,32.0,SE,15.2,0.0,0.0,100.0
2013-08-14 16:00:00,2,84.0,158.0,77.0,80.0,24.0,62.0,1002.0,32.0,SE,20.12,0.0,0.0,99.75
2013-08-14 17:00:00,2,88.0,168.0,91.0,87.0,23.0,59.0,1003.0,32.0,SE,24.14,0.0,0.0,108.5
2013-08-14 18:00:00,2,87.0,161.0,85.0,80.0,24.0,66.0,1002.0,31.0,SE,27.27,0.0,0.0,103.25
2013-08-14 19:00:00,2,89.0,157.0,75.0,84.0,24.0,70.0,1003.0,30.0,SE,30.4,0.0,0.0,101.25
2013-08-14 20:00:00,2,89.0,170.0,86.0,88.0,24.0,74.0,1004.0,29.0,SE,33.53,0.0,0.0,108.25
2013-08-14 21:00:00,2,86.0,151.0,78.0,77.0,24.0,74.0,1004.0,29.0,SE,36.66,0.0,0.0,98.0
2013-08-14 22:00:00,2,76.0,129.0,68.0,69.0,24.0,74.0,1004.0,29.0,SE,39.79,0.0,0.0,85.5
2013-08-14 23:00:00,2,60.0,103.0,58.0,57.0,24.0,74.0,1004.0,29.0,SE,41.58,0.0,0.0,69.5
2013-08-15 00:00:00,2,75.0,104.0,50.0,61.0,24.0,78.0,1003.0,28.0,SE,43.37,0.0,0.0,72.5
2013-08-15 01:00:00,2,78.0,120.0,59.0,66.0,24.0,83.0,1004.0,27.0,SE,45.16,0.0,0.0,80.75
2013-08-15 02:00:00,2,82.0,133.0,69.0,72.0,23.0,78.0,1003.0,27.0,SE,46.95,0.0,0.0,89.0
2013-08-15 03:00:00,2,75.0,140.0,81.0,70.0,23.0,78.0,1003.0,27.0,SE,48.74,0.0,0.0,91.5
2013-08-15 04:00:00,2,90.0,133.0,91.0,78.0,24.0,83.0,1003.0,27.0,SE,50.53,0.0,0.0,98.0
2013-08-15 05:00:00,2,88.0,137.0,85.0,79.0,24.0,88.0,1003.0,26.0,cv,0.89,0.0,0.0,97.25
2013-08-15 06:00:00,2,79.0,151.0,75.0,79.0,24.0,88.0,1003.0,26.0,SE,1.79,0.0,0.0,96.0
2013-08-15 07:00:00,2,83.0,147.0,88.0,77.0,24.0,83.0,1003.0,27.0,cv,0.89,0.0,0.0,98.75
2013-08-15 08:00:00,2,104.0,162.0,98.0,76.0,24.0,78.0,1004.0,28.0,cv,1.78,0.0,0.0,110.0
2013-08-15 09:00:00,2,101.0,179.0,116.0,86.0,24.0,74.0,1004.0,29.0,cv,2.67,0.0,0.0,120.5
2013-08-15 10:00:00,2,93.0,194.0,124.0,91.0,24.0,66.0,1004.0,31.0,cv,3.56,0.0,0.0,125.5
2013-08-15 11:00:00,2,78.0,176.0,137.0,90.0,24.0,66.0,1003.0,31.0,SE,1.79,0.0,0.0,120.25
2013-08-15 12:00:00,2,113.0,182.0,149.0,94.0,23.0,59.0,1003.0,32.0,SE,3.58,0.0,0.0,134.5
2013-08-15 13:00:00,2,123.0,201.0,113.0,101.0,23.0,59.0,1002.0,32.0,SE,5.37,0.0,0.0,134.5
2013-08-15 14:00:00,2,132.0,196.0,120.0,105.0,23.0,59.0,1002.0,32.0,SE,8.5,0.0,0.0,138.25
2013-08-15 15:00:00,2,127.0,213.0,160.0,109.0,24.0,62.0,1001.0,32.0,SE,11.63,0.0,0.0,152.25
2013-08-15 16:00:00,2,135.0,253.0,167.0,115.0,24.0,62.0,1001.0,32.0,SE,14.76,0.0,0.0,167.5
2013-08-15 17:00:00,2,161.0,250.0,159.0,139.0,24.0,62.0,1001.0,32.0,SE,17.89,0.0,0.0,177.25
2013-08-15 18:00:00,2,177.0,298.0,197.0,142.0,25.0,70.0,1001.0,31.0,SE,19.68,0.0,0.0,203.5
2013-08-15 19:00:00,2,187.0,301.0,203.0,151.0,25.0,74.0,1001.0,30.0,SE,21.47,0.0,0.0,210.5
2013-08-15 20:00:00,2,208.0,302.0,198.0,164.0,26.0,79.0,1001.0,30.0,SE,23.26,0.0,0.0,218.0
2013-08-15 21:00:00,2,222.0,300.0,198.0,160.0,26.0,79.0,1001.0,30.0,SE,25.05,0.0,0.0,220.0
2013-08-15 22:00:00,2,195.0,309.0,200.0,160.0,26.0,83.0,1001.0,29.0,SE,26.84,0.0,0.0,216.0
2013-08-15 23:00:00,2,203.0,413.0,209.0,179.0,26.0,83.0,1000.0,29.0,SE,28.63,2.2,2.2,251.0
2013-08-16 00:00:00,2,73.0,176.0,49.0,55.0,26.0,83.0,1000.0,29.0,SE,31.76,0.3,2.5,88.25
2013-08-16 01:00:00,2,64.0,123.0,32.0,60.0,23.0,78.0,999.0,27.0,SE,37.57,0.0,0.0,69.75
2013-08-16 02:00:00,2,70.0,151.0,43.0,65.0,22.0,74.0,998.0,27.0,SE,40.7,0.0,0.0,82.25
2013-08-16 03:00:00,2,58.0,144.0,67.0,61.0,23.0,83.0,999.0,26.0,SE,42.49,0.0,0.0,82.5
2013-08-16 04:00:00,2,61.0,116.0,74.0,60.0,23.0,83.0,998.0,26.0,cv,0.89,0.0,0.0,77.75
2013-08-16 05:00:00,2,69.0,135.0,77.0,57.0,23.0,83.0,997.0,26.0,SE,1.79,0.0,0.0,84.5
2013-08-16 06:00:00,2,83.0,59.0,77.0,68.0,24.0,83.0,997.0,27.0,cv,0.89,0.0,0.0,71.75
2013-08-16 07:00:00,2,83.0,76.0,77.0,75.0,24.0,83.0,997.0,27.0,cv,1.78,0.0,0.0,77.75
2013-08-16 08:00:00,2,105.0,172.0,92.0,83.0,24.0,83.0,997.0,27.0,SE,1.79,0.0,0.0,113.0
2013-08-16 09:00:00,2,108.0,192.0,114.0,96.0,24.0,83.0,997.0,27.0,SE,3.58,0.0,0.0,127.5
2013-08-16 10:00:00,2,124.0,192.0,131.0,111.0,25.0,83.0,997.0,28.0,cv,0.89,0.0,0.0,139.5
2013-08-16 11:00:00,2,134.0,,149.0,98.0,25.0,83.0,997.0,28.0,cv,1.78,0.0,0.0,127.0
2013-08-16 12:00:00,2,157.0,,159.0,102.0,25.0,74.0,997.0,30.0,cv,2.67,0.0,0.0,139.33333333333334
2013-08-16 13:00:00,2,171.0,151.0,159.0,117.0,26.0,79.0,996.0,30.0,NE,1.79,0.0,0.0,149.5
2013-08-16 14:00:00,2,180.0,231.0,227.0,127.0,26.0,79.0,996.0,30.0,cv,0.89,0.0,0.0,191.25
2013-08-16 15:00:00,2,193.0,251.0,198.0,136.0,26.0,79.0,997.0,30.0,NE,3.13,0.0,0.0,194.5
2013-08-16 16:00:00,2,206.0,246.0,226.0,140.0,26.0,79.0,996.0,30.0,SE,1.79,0.0,0.0,204.5
2013-08-16 17:00:00,2,207.0,232.0,199.0,154.0,26.0,79.0,996.0,30.0,cv,0.89,0.0,0.0,198.0
2013-08-16 18:00:00,2,187.0,226.0,179.0,143.0,26.0,79.0,997.0,30.0,cv,1.78,0.0,0.0,183.75
2013-08-16 19:00:00,2,202.0,229.0,183.0,145.0,26.0,83.0,997.0,29.0,NW,1.79,0.0,0.0,189.75
2013-08-16 20:00:00,2,202.0,232.0,173.0,148.0,26.0,83.0,997.0,29.0,NE,0.89,0.0,0.0,188.75
2013-08-16 21:00:00,2,198.0,233.0,179.0,154.0,25.0,83.0,998.0,28.0,cv,0.89,0.5,0.5,191.0
2013-08-16 22:00:00,2,201.0,222.0,172.0,150.0,26.0,88.0,998.0,28.0,cv,1.78,0.0,0.0,186.25
2013-08-16 23:00:00,2,197.0,226.0,169.0,155.0,25.0,83.0,998.0,28.0,cv,2.67,0.1,0.1,186.75
2013-08-17 00:00:00,2,168.0,223.0,169.0,157.0,25.0,83.0,998.0,28.0,cv,3.56,0.0,0.0,179.25
2013-08-17 01:00:00,2,161.0,167.0,167.0,145.0,26.0,88.0,997.0,28.0,NW,1.79,0.0,0.0,160.0
2013-08-17 02:00:00,2,164.0,221.0,142.0,113.0,25.0,83.0,998.0,28.0,NE,0.89,0.0,0.0,160.0
2013-08-17 03:00:00,2,66.0,118.0,65.0,40.0,25.0,88.0,998.0,27.0,cv,0.45,0.0,0.0,72.25
2013-08-17 04:00:00,2,31.0,41.0,31.0,24.0,24.0,88.0,998.0,26.0,NW,1.79,0.0,0.0,31.75
2013-08-17 05:00:00,2,20.0,7.0,21.0,26.0,17.0,45.0,999.0,30.0,NW,6.71,0.0,0.0,18.5
2013-08-17 06:00:00,2,19.0,12.0,19.0,21.0,15.0,42.0,999.0,29.0,NW,11.63,0.0,0.0,17.75
2013-08-17 07:00:00,2,22.0,12.0,22.0,24.0,14.0,35.0,1001.0,31.0,NW,18.78,0.0,0.0,20.0
2013-08-17 08:00:00,2,22.0,20.0,19.0,25.0,12.0,29.0,1001.0,32.0,NW,24.59,0.0,0.0,21.5
2013-08-17 09:00:00,2,26.0,21.0,25.0,32.0,13.0,29.0,1001.0,33.0,NW,31.74,0.0,0.0,26.0
2013-08-17 10:00:00,2,34.0,27.0,56.0,39.0,12.0,27.0,1001.0,33.0,NW,39.79,0.0,0.0,39.0
2013-08-17 11:00:00,2,35.0,36.0,39.0,42.0,12.0,26.0,1001.0,34.0,NW,47.84,0.0,0.0,38.0
2013-08-17 12:00:00,2,27.0,41.0,42.0,29.0,10.0,23.0,1001.0,34.0,NW,55.89,0.0,0.0,34.75
2013-08-17 13:00:00,2,25.0,43.0,43.0,29.0,11.0,24.0,1001.0,34.0,NW,61.7,0.0,0.0,35.0
2013-08-17 14:00:00,2,18.0,40.0,34.0,27.0,11.0,23.0,1001.0,35.0,NW,69.75,0.0,0.0,29.75
2013-08-17 15:00:00,2,17.0,27.0,3.0,24.0,11.0,23.0,1001.0,35.0,NW,77.8,0.0,0.0,17.75
2013-08-17 16:00:00,2,15.0,11.0,7.0,20.0,11.0,23.0,1001.0,35.0,NW,86.74,0.0,0.0,13.25
2013-08-17 17:00:00,2,17.0,5.0,21.0,18.0,10.0,21.0,1001.0,35.0,NW,94.79,0.0,0.0,15.25
2013-08-17 18:00:00,2,16.0,3.0,13.0,18.0,10.0,23.0,1001.0,34.0,NW,101.94,0.0,0.0,12.5
2013-08-17 19:00:00,2,15.0,3.0,20.0,17.0,9.0,22.0,1002.0,33.0,NW,107.75,0.0,0.0,13.75
2013-08-17 20:00:00,2,18.0,3.0,4.0,13.0,10.0,25.0,1002.0,32.0,NW,112.67,0.0,0.0,9.5
2013-08-17 21:00:00,2,18.0,3.0,16.0,17.0,13.0,39.0,1003.0,28.0,NW,116.69,0.0,0.0,13.5
2013-08-17 22:00:00,2,22.0,3.0,16.0,17.0,16.0,57.0,1004.0,25.0,NE,1.79,0.0,0.0,14.5
2013-08-17 23:00:00,2,17.0,3.0,7.0,16.0,14.0,50.0,1004.0,25.0,NW,1.79,0.0,0.0,10.75
2013-08-18 00:00:00,2,12.0,3.0,12.0,9.0,14.0,56.0,1005.0,23.0,cv,0.89,0.0,0.0,9.0
2013-08-18 01:00:00,2,8.0,3.0,3.0,13.0,14.0,53.0,1005.0,24.0,NW,3.13,0.0,0.0,6.75
2013-08-18 02:00:00,2,10.0,3.0,3.0,9.0,14.0,53.0,1006.0,24.0,NE,1.79,0.0,0.0,6.25
2013-08-18 03:00:00,2,6.0,15.0,10.0,15.0,15.0,68.0,1006.0,21.0,NW,3.13,0.0,0.0,11.5
2013-08-18 04:00:00,2,3.0,19.0,13.0,18.0,16.0,73.0,1007.0,21.0,NE,1.79,0.0,0.0,13.25
2013-08-18 05:00:00,2,8.0,16.0,6.0,13.0,15.0,60.0,1008.0,23.0,cv,0.45,0.0,0.0,10.75
2013-08-18 06:00:00,2,10.0,11.0,8.0,11.0,16.0,68.0,1008.0,22.0,NW,1.79,0.0,0.0,10.0
2013-08-18 07:00:00,2,10.0,11.0,7.0,10.0,17.0,61.0,1009.0,25.0,NW,5.81,0.0,0.0,9.5
2013-08-18 08:00:00,2,10.0,18.0,14.0,16.0,14.0,42.0,1009.0,28.0,NE,4.02,0.0,0.0,14.5
2013-08-18 09:00:00,2,8.0,9.0,9.0,13.0,15.0,42.0,1009.0,29.0,NE,8.04,0.0,0.0,9.75
2013-08-18 10:00:00,2,8.0,15.0,3.0,11.0,14.0,35.0,1009.0,31.0,NW,3.13,0.0,0.0,9.25
2013-08-18 11:00:00,2,9.0,10.0,20.0,12.0,14.0,33.0,1009.0,32.0,NW,6.26,0.0,0.0,12.75
2013-08-18 12:00:00,2,9.0,7.0,15.0,12.0,12.0,27.0,1009.0,33.0,NE,1.79,0.0,0.0,10.75
2013-08-18 13:00:00,2,10.0,15.0,3.0,10.0,13.0,29.0,1008.0,33.0,NW,1.79,0.0,0.0,9.5
2013-08-18 14:00:00,2,6.0,3.0,3.0,16.0,13.0,29.0,1008.0,33.0,NE,3.13,0.0,0.0,7.0
2013-08-18 15:00:00,2,12.0,3.0,24.0,15.0,13.0,28.0,1007.0,34.0,cv,1.79,0.0,0.0,13.5
2013-08-18 16:00:00,2,13.0,31.0,25.0,18.0,13.0,29.0,1007.0,33.0,SE,3.13,0.0,0.0,21.75
2013-08-18 17:00:00,2,17.0,39.0,24.0,22.0,13.0,31.0,1006.0,32.0,SE,4.92,0.0,0.0,25.5
2013-08-18 18:00:00,2,17.0,38.0,27.0,20.0,14.0,33.0,1006.0,32.0,cv,0.89,0.0,0.0,25.5
2013-08-18 19:00:00,2,19.0,35.0,20.0,27.0,14.0,37.0,1007.0,30.0,SE,4.02,0.0,0.0,25.25
2013-08-18 20:00:00,2,25.0,24.0,19.0,21.0,14.0,37.0,1008.0,30.0,SE,7.15,0.0,0.0,22.25
2013-08-18 21:00:00,2,26.0,30.0,25.0,26.0,14.0,37.0,1009.0,30.0,cv,3.13,0.0,0.0,26.75
2013-08-18 22:00:00,2,36.0,34.0,25.0,27.0,17.0,54.0,1009.0,27.0,cv,4.02,0.0,0.0,30.5
2013-08-18 23:00:00,2,33.0,34.0,29.0,,17.0,64.0,1009.0,24.0,NW,1.79,0.0,0.0,32.0
2013-08-19 00:00:00,2,27.0,46.0,30.0,44.0,18.0,73.0,1010.0,23.0,NW,4.92,0.0,0.0,36.75
2013-08-19 01:00:00,2,25.0,58.0,35.0,39.0,18.0,73.0,1010.0,23.0,NW,6.71,0.0,0.0,39.25
2013-08-19 02:00:00,2,27.0,78.0,36.0,36.0,17.0,77.0,1010.0,21.0,NW,9.84,0.0,0.0,44.25
2013-08-19 03:00:00,2,19.0,44.0,27.0,29.0,16.0,68.0,1010.0,22.0,NW,12.97,0.0,0.0,29.75
2013-08-19 04:00:00,2,17.0,34.0,21.0,22.0,16.0,73.0,1010.0,21.0,NW,16.99,0.0,0.0,23.5
2013-08-19 05:00:00,2,18.0,28.0,17.0,20.0,15.0,77.0,1010.0,19.0,NW,20.12,0.0,0.0,20.75
2013-08-19 06:00:00,2,11.0,25.0,19.0,18.0,16.0,77.0,1011.0,20.0,cv,0.89,0.0,0.0,18.25
2013-08-19 07:00:00,2,14.0,24.0,16.0,19.0,17.0,68.0,1011.0,23.0,cv,1.78,0.0,0.0,18.25
2013-08-19 08:00:00,2,13.0,24.0,16.0,17.0,16.0,50.0,1011.0,27.0,NW,1.79,0.0,0.0,17.5
2013-08-19 09:00:00,2,17.0,26.0,20.0,21.0,13.0,39.0,1012.0,28.0,NE,1.79,0.0,0.0,21.0
2013-08-19 10:00:00,2,17.0,26.0,20.0,17.0,13.0,35.0,1012.0,30.0,NW,3.13,0.0,0.0,20.0
2013-08-19 11:00:00,2,15.0,21.0,12.0,19.0,13.0,31.0,1011.0,32.0,NW,4.92,0.0,0.0,16.75
2013-08-19 12:00:00,2,21.0,16.0,12.0,14.0,11.0,27.0,1011.0,32.0,cv,0.89,0.0,0.0,15.75
2013-08-19 13:00:00,2,20.0,15.0,3.0,17.0,13.0,29.0,1010.0,33.0,cv,2.68,0.0,0.0,13.75
2013-08-19 14:00:00,2,20.0,3.0,3.0,8.0,11.0,24.0,1009.0,34.0,cv,3.57,0.0,0.0,8.5
2013-08-19 15:00:00,2,14.0,3.0,41.0,12.0,11.0,26.0,1009.0,33.0,SE,1.79,0.0,0.0,17.5
2013-08-19 16:00:00,2,17.0,24.0,3.0,17.0,7.0,18.0,1008.0,34.0,cv,0.89,0.0,0.0,15.25
2013-08-19 17:00:00,2,21.0,39.0,17.0,25.0,12.0,27.0,1008.0,33.0,SE,1.79,0.0,0.0,25.5
2013-08-19 18:00:00,2,27.0,49.0,33.0,36.0,12.0,31.0,1008.0,31.0,SE,3.58,0.0,0.0,36.25
2013-08-19 19:00:00,2,31.0,43.0,22.0,27.0,13.0,37.0,1008.0,29.0,SE,6.71,0.0,0.0,30.75
2013-08-19 20:00:00,2,35.0,35.0,29.0,33.0,18.0,54.0,1009.0,28.0,cv,0.89,0.0,0.0,33.0
2013-08-19 21:00:00,2,35.0,35.0,36.0,40.0,15.0,47.0,1009.0,27.0,SE,1.79,0.0,0.0,36.5
2013-08-19 22:00:00,2,40.0,42.0,43.0,48.0,17.0,61.0,1009.0,25.0,SE,3.58,0.0,0.0,43.25
2013-08-19 23:00:00,2,30.0,49.0,43.0,41.0,19.0,73.0,1010.0,24.0,SE,4.47,0.0,0.0,40.75
2013-08-20 00:00:00,2,48.0,62.0,52.0,57.0,19.0,73.0,1010.0,24.0,SE,6.26,0.0,0.0,54.75
2013-08-20 01:00:00,2,67.0,67.0,69.0,70.0,19.0,78.0,1010.0,23.0,SE,8.05,0.0,0.0,68.25
2013-08-20 02:00:00,2,70.0,124.0,64.0,69.0,19.0,78.0,1009.0,23.0,SE,9.84,0.0,0.0,81.75
2013-08-20 03:00:00,2,84.0,51.0,71.0,76.0,19.0,73.0,1009.0,24.0,cv,0.45,0.0,0.0,70.5
2013-08-20 04:00:00,2,95.0,66.0,100.0,92.0,19.0,73.0,1009.0,24.0,SE,3.13,0.0,0.0,88.25
2013-08-20 05:00:00,2,115.0,85.0,118.0,116.0,19.0,78.0,1010.0,23.0,SE,4.92,0.0,0.0,108.5
2013-08-20 06:00:00,2,120.0,99.0,141.0,122.0,19.0,78.0,1010.0,23.0,NE,1.79,0.0,0.0,120.5
2013-08-20 07:00:00,2,133.0,105.0,153.0,120.0,20.0,78.0,1010.0,24.0,cv,0.89,0.0,0.0,127.75
2013-08-20 08:00:00,2,160.0,,,118.0,20.0,69.0,1011.0,26.0,SE,1.79,0.0,0.0,139.0
2013-08-20 09:00:00,2,160.0,108.0,144.0,108.0,19.0,61.0,1011.0,27.0,SE,3.58,0.0,0.0,130.0
2013-08-20 10:00:00,2,148.0,104.0,157.0,98.0,20.0,58.0,1010.0,29.0,SE,5.37,0.0,0.0,126.75
2013-08-20 11:00:00,2,111.0,64.0,130.0,91.0,20.0,58.0,1010.0,29.0,SE,7.16,0.0,0.0,99.0
2013-08-20 12:00:00,2,115.0,48.0,124.0,92.0,20.0,58.0,1009.0,29.0,SE,10.29,0.0,0.0,94.75
2013-08-20 13:00:00,2,66.0,48.0,88.0,70.0,20.0,58.0,1008.0,29.0,SE,13.42,0.0,0.0,68.0
2013-08-20 14:00:00,2,63.0,15.0,67.0,63.0,21.0,65.0,1008.0,28.0,NW,4.02,0.0,0.0,52.0
2013-08-20 15:00:00,2,68.0,9.0,69.0,66.0,22.0,74.0,1007.0,27.0,NW,7.15,0.0,0.0,53.0
2013-08-20 16:00:00,2,63.0,3.0,60.0,75.0,21.0,69.0,1007.0,27.0,NE,3.13,0.0,0.0,50.25
2013-08-20 17:00:00,2,70.0,56.0,100.0,104.0,22.0,78.0,1007.0,26.0,NW,4.02,0.0,0.0,82.5
2013-08-20 18:00:00,2,109.0,125.0,103.0,105.0,22.0,83.0,1007.0,25.0,NW,8.04,0.3,0.3,110.5
2013-08-20 19:00:00,2,129.0,55.0,122.0,109.0,22.0,88.0,1007.0,24.0,NE,3.13,0.2,0.5,103.75
2013-08-20 20:00:00,2,141.0,101.0,124.0,110.0,22.0,83.0,1008.0,25.0,NW,4.92,0.5,1.0,119.0
2013-08-20 21:00:00,2,61.0,107.0,131.0,123.0,21.0,78.0,1009.0,25.0,NW,6.71,0.0,0.0,105.5
2013-08-20 22:00:00,2,82.0,110.0,141.0,115.0,22.0,88.0,1008.0,24.0,NE,1.79,0.0,0.0,112.0
2013-08-20 23:00:00,2,102.0,101.0,138.0,,22.0,88.0,1008.0,24.0,cv,0.89,0.2,0.2,113.66666666666667
2013-08-21 00:00:00,2,113.0,107.0,138.0,118.0,21.0,83.0,1008.0,24.0,NE,1.79,0.0,0.0,119.0
2013-08-21 01:00:00,2,140.0,106.0,139.0,117.0,21.0,83.0,1008.0,24.0,cv,0.89,0.0,0.0,125.5
2013-08-21 02:00:00,2,132.0,99.0,140.0,111.0,22.0,88.0,1008.0,24.0,cv,1.78,0.0,0.0,120.5
2013-08-21 03:00:00,2,134.0,101.0,136.0,113.0,21.0,83.0,1008.0,24.0,NE,1.79,0.0,0.0,121.0
2013-08-21 04:00:00,2,128.0,113.0,141.0,120.0,22.0,88.0,1008.0,24.0,cv,0.89,0.1,0.1,125.5
2013-08-21 05:00:00,2,90.0,105.0,116.0,118.0,22.0,88.0,1008.0,24.0,NE,0.89,0.1,0.2,107.25
2013-08-21 06:00:00,2,119.0,92.0,87.0,140.0,21.0,88.0,1008.0,23.0,NW,1.79,0.1,0.3,109.5
2013-08-21 07:00:00,2,119.0,92.0,87.0,117.0,22.0,88.0,1008.0,24.0,cv,0.89,0.0,0.0,103.75
2013-08-21 08:00:00,2,111.0,103.0,130.0,118.0,22.0,83.0,1009.0,25.0,cv,1.78,0.0,0.0,115.5
2013-08-21 09:00:00,2,140.0,115.0,147.0,121.0,22.0,78.0,1009.0,26.0,cv,2.67,0.1,0.1,130.75
2013-08-21 10:00:00,2,140.0,107.0,149.0,109.0,22.0,74.0,1009.0,27.0,cv,3.56,0.0,0.0,126.25
2013-08-21 11:00:00,2,135.0,86.0,149.0,112.0,22.0,74.0,1009.0,27.0,SE,1.79,0.0,0.0,120.5
2013-08-21 12:00:00,2,143.0,101.0,143.0,101.0,20.0,61.0,1008.0,28.0,SE,4.92,0.0,0.0,122.0
2013-08-21 13:00:00,2,131.0,81.0,140.0,95.0,20.0,58.0,1007.0,29.0,SE,8.05,0.0,0.0,111.75
2013-08-21 14:00:00,2,97.0,81.0,130.0,85.0,19.0,48.0,1007.0,31.0,SE,11.18,0.0,0.0,98.25
2013-08-21 15:00:00,2,75.0,,78.0,69.0,18.0,45.0,1007.0,31.0,SE,14.31,0.0,0.0,74.0
2013-08-21 16:00:00,2,69.0,3.0,70.0,61.0,18.0,45.0,1006.0,31.0,SE,18.33,0.0,0.0,50.75
2013-08-21 17:00:00,2,52.0,3.0,81.0,72.0,17.0,43.0,1006.0,31.0,SE,21.46,0.0,0.0,52.0
2013-08-21 18:00:00,2,49.0,3.0,63.0,74.0,17.0,51.0,1006.0,28.0,SE,24.59,0.0,0.0,47.25
2013-08-21 19:00:00,2,75.0,3.0,56.0,73.0,17.0,57.0,1006.0,26.0,SE,26.38,0.0,0.0,51.75
2013-08-21 20:00:00,2,96.0,3.0,93.0,90.0,17.0,61.0,1007.0,25.0,SE,28.17,0.0,0.0,70.5
2013-08-21 21:00:00,2,103.0,3.0,100.0,93.0,17.0,64.0,1007.0,24.0,SE,29.96,0.0,0.0,74.75
2013-08-21 22:00:00,2,97.0,3.0,89.0,90.0,18.0,73.0,1007.0,23.0,SE,31.75,0.0,0.0,69.75
2013-08-21 23:00:00,2,111.0,18.0,96.0,106.0,18.0,82.0,1007.0,21.0,SE,32.64,0.0,0.0,82.75
2013-08-22 00:00:00,2,105.0,22.0,98.0,97.0,18.0,82.0,1007.0,21.0,SE,33.53,0.0,0.0,80.5
2013-08-22 01:00:00,2,105.0,40.0,96.0,98.0,19.0,88.0,1007.0,21.0,SE,35.32,0.0,0.0,84.75
2013-08-22 02:00:00,2,108.0,40.0,91.0,116.0,19.0,88.0,1008.0,21.0,NE,0.89,0.0,0.0,88.75
2013-08-22 03:00:00,2,121.0,43.0,128.0,144.0,18.0,82.0,1008.0,21.0,NW,0.89,0.0,0.0,109.0
2013-08-22 04:00:00,2,146.0,59.0,153.0,,19.0,88.0,1008.0,21.0,NE,0.89,0.0,0.0,119.33333333333333
2013-08-22 05:00:00,2,154.0,35.0,136.0,143.0,19.0,88.0,1008.0,21.0,cv,0.45,0.0,0.0,117.0
2013-08-22 06:00:00,2,136.0,32.0,139.0,140.0,18.0,88.0,1009.0,20.0,NW,3.13,0.0,0.0,111.75
2013-08-22 07:00:00,2,118.0,28.0,132.0,117.0,20.0,88.0,1009.0,22.0,cv,0.89,0.0,0.0,98.75
2013-08-22 08:00:00,2,113.0,26.0,118.0,108.0,19.0,73.0,1009.0,24.0,NW,3.13,0.0,0.0,91.25
2013-08-22 09:00:00,2,124.0,59.0,106.0,119.0,19.0,73.0,1009.0,24.0,NW,6.26,0.0,0.0,102.0
2013-08-22 10:00:00,2,124.0,59.0,106.0,115.0,19.0,69.0,1010.0,25.0,cv,0.89,0.0,0.0,101.0
2013-08-22 11:00:00,2,121.0,60.0,118.0,115.0,20.0,73.0,1010.0,25.0,NW,1.79,0.0,0.0,103.5
2013-08-22 12:00:00,2,121.0,76.0,134.0,123.0,21.0,83.0,1009.0,24.0,NE,1.79,0.0,0.0,113.5
2013-08-22 13:00:00,2,122.0,71.0,125.0,,20.0,69.0,1009.0,26.0,NE,3.58,0.1,0.1,106.0
2013-08-22 14:00:00,2,97.0,67.0,106.0,,20.0,69.0,1008.0,26.0,cv,0.89,0.0,0.0,90.0
2013-08-22 15:00:00,2,96.0,110.0,106.0,127.0,20.0,69.0,1008.0,26.0,cv,1.78,0.0,0.0,109.75
2013-08-22 16:00:00,2,129.0,116.0,,139.0,21.0,73.0,1008.0,26.0,SE,1.79,0.0,0.0,128.0
2013-08-22 17:00:00,2,129.0,122.0,84.0,128.0,21.0,73.0,1008.0,26.0,SE,4.92,0.0,0.0,115.75
2013-08-22 18:00:00,2,104.0,98.0,124.0,105.0,20.0,65.0,1008.0,27.0,SE,6.71,0.0,0.0,107.75
2013-08-22 19:00:00,2,113.0,86.0,105.0,117.0,21.0,78.0,1008.0,25.0,cv,0.89,0.0,0.0,105.25
2013-08-22 20:00:00,2,125.0,91.0,109.0,123.0,20.0,69.0,1009.0,26.0,NW,1.79,0.0,0.0,112.0
2013-08-22 21:00:00,2,150.0,119.0,133.0,141.0,21.0,83.0,1009.0,24.0,cv,0.89,0.0,0.0,135.75
